Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Arne Maier,Hertha BSC,17,14,"1,223",13.6,0,0.00,2017-2018,Bundesliga
Sebastian Maier,Hannover 96,10,2,265,2.9,0,0.00,2017-2018,Bundesliga
Linton Maina,Hannover 96,1,0,5,0.1,0,0.00,2017-2018,Bundesliga
Yunus Mallı,Wolfsburg,31,24,"2,242",24.9,5,0.20,2017-2018,Bundesliga
Orel Mangala,Stuttgart,20,7,779,8.7,0,0.00,2017-2018,Bundesliga
Dominic Maroh,Köln,11,10,914,10.2,0,0.00,2017-2018,Bundesliga
Javi Martínez,Bayern Munich,22,18,"1,609",17.9,1,0.06,2017-2018,Bundesliga
Omar Mascarell,Eint Frankfurt,9,8,771,8.6,1,0.12,2017-2018,Bundesliga
Christian Mathenia,Hamburger SV,24,24,"2,160",24.0,0,0.00,2017-2018,Bundesliga
Ville Matti Steinmann,Hamburger SV,8,8,595,6.6,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Mërgim Mavraj,Hamburger SV,17,17,"1,445",16.1,0,0.00,2017-2018,Bundesliga
Philipp Max,Augsburg,33,33,"2,959",32.9,2,0.06,2017-2018,Bundesliga
Alexandru Maxim,Mainz 05,22,11,957,10.6,2,0.19,2017-2018,Bundesliga
Florian Mayer,M'Gladbach,1,0,19,0.2,0,0.00,2017-2018,Bundesliga
Weston McKennie,Schalke 04,22,13,"1,263",14.0,0,0.00,2017-2018,Bundesliga
Slobodan Medojević,Eint Frankfurt,1,0,29,0.3,0,0.00,2017-2018,Bundesliga
Admir Mehmedi,Wolfsburg,5,3,290,3.2,1,0.31,2017-2018,Bundesliga
Admir Mehmedi,Leverkusen,12,8,700,7.8,2,0.26,2017-2018,Bundesliga
Alexander Meier,Eint Frankfurt,1,0,4,0.0,1,22.50,2017-2018,Bundesliga
Jorge Meré,Köln,22,21,"1,890",21.0,1,0.05,2017-2018,Bundesliga
Max Meyer,Schalke 04,24,21,"1,727",19.2,0,0.00,2017-2018,Bundesliga
Maximilian Mittelstädt,Hertha BSC,11,5,424,4.7,0,0.00,2017-2018,Bundesliga
Niklas Moisander,Werder Bremen,25,25,"2,250",25.0,2,0.08,2017-2018,Bundesliga
Jan Morávek,Augsburg,16,7,702,7.8,0,0.00,2017-2018,Bundesliga
Florian Müller,Mainz 05,5,5,450,5.0,0,0.00,2017-2018,Bundesliga
Nicolai Müller,Hamburger SV,2,1,101,1.1,1,0.89,2017-2018,Bundesliga
Thomas Müller,Bayern Munich,29,22,"2,005",22.3,8,0.36,2017-2018,Bundesliga
Yoshinori Mutō,Mainz 05,27,20,"1,904",21.2,8,0.38,2017-2018,Bundesliga
Yvon Mvogo,RB Leipzig,1,1,90,1.0,0,0.00,2017-2018,Bundesliga
Naldo,Schalke 04,34,34,"3,060",34.0,7,0.21,2017-2018,Bundesliga
Nikolas Nartey,Köln,1,0,7,0.1,0,0.00,2017-2018,Bundesliga
Matija Nastasić,Schalke 04,24,22,"1,989",22.1,0,0.00,2017-2018,Bundesliga
Manuel Neuer,Bayern Munich,3,3,270,3.0,0,0.00,2017-2018,Bundesliga
Florian Niederlechner,Freiburg,10,9,697,7.7,2,0.26,2017-2018,Bundesliga
Håvard Nordtveit,Hoffenheim,15,10,969,10.8,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Paul-Georges Ntep,Wolfsburg,5,1,165,1.8,0,0.00,2017-2018,Bundesliga
Alexander Nübel,Schalke 04,1,0,45,0.5,0,0.00,2017-2018,Bundesliga
Philipp Ochs,Hoffenheim,3,0,73,0.8,0,0.00,2017-2018,Bundesliga
Bastian Oczipka,Schalke 04,29,26,"2,320",25.8,0,0.00,2017-2018,Bundesliga
Ebenezer Ofori,Stuttgart,1,0,10,0.1,0,0.00,2017-2018,Bundesliga
Kwasi Okyere Wriedt,Bayern Munich,1,0,23,0.3,0,0.00,2017-2018,Bundesliga
Paweł Olkowski,Köln,5,5,450,5.0,0,0.00,2017-2018,Bundesliga
Karim Onisiwo,Mainz 05,8,2,256,2.8,0,0.00,2017-2018,Bundesliga
Daniel Opare,Augsburg,17,17,"1,417",15.7,0,0.00,2017-2018,Bundesliga
Willi Orban,RB Leipzig,26,25,"2,126",23.6,3,0.13,2017-2018,Bundesliga
Divock Origi,Wolfsburg,31,22,"1,967",21.9,6,0.27,2017-2018,Bundesliga
Yuya Osako,Köln,25,23,"1,896",21.1,4,0.19,2017-2018,Bundesliga
Victor Osimhen,Wolfsburg,12,3,287,3.2,0,0.00,2017-2018,Bundesliga
Matthias Ostrzolek,Hannover 96,27,27,"2,379",26.4,0,0.00,2017-2018,Bundesliga
Anas Ouahim,Köln,1,0,19,0.2,0,0.00,2017-2018,Bundesliga
Reece Oxford,M'Gladbach,7,5,463,5.1,0,0.00,2017-2018,Bundesliga
Berkay Özcan,Stuttgart,17,11,"1,002",11.1,1,0.09,2017-2018,Bundesliga
Ramazan Özcan,Leverkusen,1,1,90,1.0,0,0.00,2017-2018,Bundesliga
Salih Özcan,Köln,23,19,"1,670",18.6,0,0.00,2017-2018,Bundesliga
Levin Öztunalı,Mainz 05,25,21,"1,741",19.3,0,0.00,2017-2018,Bundesliga
Kyriakos Papadopoulos,Hamburger SV,29,29,"2,610",29.0,1,0.03,2017-2018,Bundesliga
Sokratis Papastathopoulos,Dortmund,30,28,"2,373",26.4,2,0.08,2017-2018,Bundesliga
Shawn Parker,Augsburg,2,0,46,0.5,0,0.00,2017-2018,Bundesliga
Felix Passlack,Hoffenheim,2,1,62,0.7,0,0.00,2017-2018,Bundesliga
Felix Passlack,Dortmund,1,0,13,0.1,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Benjamin Pavard,Stuttgart,34,34,"3,060",34.0,1,0.03,2017-2018,Bundesliga
Jiří Pavlenka,Werder Bremen,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Peter Pekarík,Hertha BSC,17,17,"1,375",15.3,0,0.00,2017-2018,Bundesliga
Nils Petersen,Freiburg,32,24,"2,244",24.9,15,0.60,2017-2018,Bundesliga
Maximilian Philipp,Dortmund,20,15,"1,203",13.4,9,0.67,2017-2018,Bundesliga
Łukasz Piszczek,Dortmund,24,24,"2,138",23.8,0,0.00,2017-2018,Bundesliga
Claudio Pizarro,Köln,16,5,579,6.4,1,0.16,2017-2018,Bundesliga
Marko Pjaca,Schalke 04,7,3,260,2.9,2,0.69,2017-2018,Bundesliga
Marvin Plattenhardt,Hertha BSC,33,33,"2,970",33.0,0,0.00,2017-2018,Bundesliga
Joel Pohjanpalo,Leverkusen,7,0,116,1.3,1,0.78,2017-2018,Bundesliga
Eugen Polanski,Hoffenheim,9,2,261,2.9,0,0.00,2017-2018,Bundesliga
Julian Pollersbeck,Hamburger SV,10,10,900,10.0,0,0.00,2017-2018,Bundesliga
Stefan Posch,Hoffenheim,9,9,756,8.4,0,0.00,2017-2018,Bundesliga
Yussuf Poulsen,RB Leipzig,30,18,"1,664",18.5,4,0.22,2017-2018,Bundesliga
Christian Pulisic,Dortmund,32,27,"2,302",25.6,4,0.16,2017-2018,Bundesliga
Robin Quaison,Mainz 05,24,15,"1,409",15.7,4,0.26,2017-2018,Bundesliga
Raffael,M'Gladbach,27,23,"2,071",23.0,9,0.39,2017-2018,Bundesliga
Rafinha,Bayern Munich,27,19,"1,851",20.6,1,0.05,2017-2018,Bundesliga
Baba Rahman,Schalke 04,1,0,34,0.4,0,0.00,2017-2018,Bundesliga
André Ramalho,Leverkusen,3,0,34,0.4,0,0.00,2017-2018,Bundesliga
Milot Rashica,Werder Bremen,9,5,384,4.3,1,0.23,2017-2018,Bundesliga
Konstantin Rausch,Köln,12,11,925,10.3,0,0.00,2017-2018,Bundesliga
Yoric Ravet,Freiburg,10,5,498,5.5,0,0.00,2017-2018,Bundesliga
Ante Rebić,Eint Frankfurt,25,21,"1,751",19.5,6,0.31,2017-2018,Bundesliga
Fabian Reese,Schalke 04,7,0,75,0.8,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Karim Rekik,Hertha BSC,26,26,"2,302",25.6,2,0.08,2017-2018,Bundesliga
Panagiotis Retsos,Leverkusen,24,18,"1,716",19.1,1,0.05,2017-2018,Bundesliga
Marco Reus,Dortmund,11,11,928,10.3,7,0.68,2017-2018,Bundesliga
Elvis Rexhbeçaj,Wolfsburg,4,1,128,1.4,0,0.00,2017-2018,Bundesliga
Franck Ribéry,Bayern Munich,20,15,"1,203",13.4,5,0.37,2017-2018,Bundesliga
Marco Richter,Augsburg,12,6,644,7.2,1,0.14,2017-2018,Bundesliga
Birk Risa,Köln,2,1,81,0.9,0,0.00,2017-2018,Bundesliga
Marcel Risse,Köln,16,13,"1,169",13.0,1,0.08,2017-2018,Bundesliga
Arjen Robben,Bayern Munich,21,19,"1,507",16.7,5,0.30,2017-2018,Bundesliga
James Rodríguez,Bayern Munich,23,19,"1,621",18.0,7,0.39,2017-2018,Bundesliga
Sebastian Rudy,Bayern Munich,25,16,"1,515",16.8,1,0.06,2017-2018,Bundesliga
Lukas Rupp,Hoffenheim,21,15,"1,160",12.9,3,0.23,2017-2018,Bundesliga
Marco Russ,Eint Frankfurt,19,12,"1,145",12.7,1,0.08,2017-2018,Bundesliga
Marcel Sabitzer,RB Leipzig,22,21,"1,790",19.9,3,0.15,2017-2018,Bundesliga
Nuri Şahin,Dortmund,18,14,"1,225",13.6,2,0.15,2017-2018,Bundesliga
Gōtoku Sakai,Hamburger SV,28,26,"2,289",25.4,0,0.00,2017-2018,Bundesliga
Carlos Salcedo,Eint Frankfurt,20,17,"1,607",17.9,0,0.00,2017-2018,Bundesliga
Sejad Salihović,Hamburger SV,10,4,370,4.1,1,0.24,2017-2018,Bundesliga
Jairo Samperio,Mainz 05,2,0,36,0.4,0,0.00,2017-2018,Bundesliga
Jadon Sancho,Dortmund,12,7,690,7.7,1,0.13,2017-2018,Bundesliga
Lamine Sané,Werder Bremen,11,9,786,8.7,1,0.11,2017-2018,Bundesliga
Salif Sané,Hannover 96,32,32,"2,879",32.0,4,0.13,2017-2018,Bundesliga
Douglas Santos,Hamburger SV,27,26,"2,378",26.4,1,0.04,2017-2018,Bundesliga
Julian Schieber,Hertha BSC,3,0,56,0.6,0,0.00,2017-2018,Bundesliga
Sven Schipplock,Hamburger SV,9,3,338,3.8,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Marcel Schmelzer,Dortmund,18,17,"1,491",16.6,0,0.00,2017-2018,Bundesliga
Jonathan Schmid,Augsburg,25,15,"1,473",16.4,0,0.00,2017-2018,Bundesliga
Manuel Schmiedebach,Hannover 96,6,2,165,1.8,0,0.00,2017-2018,Bundesliga
Benno Schmitz,RB Leipzig,2,1,82,0.9,0,0.00,2017-2018,Bundesliga
Alessandro Schöpf,Schalke 04,15,9,808,9.0,0,0.00,2017-2018,Bundesliga
Nico Schulz,Hoffenheim,27,19,"1,780",19.8,1,0.05,2017-2018,Bundesliga
André Schürrle,Dortmund,18,11,"1,236",13.7,1,0.07,2017-2018,Bundesliga
Julian Schuster,Freiburg,18,16,"1,308",14.5,0,0.00,2017-2018,Bundesliga
Pirmin Schwegler,Hannover 96,29,27,"2,319",25.8,0,0.00,2017-2018,Bundesliga
Alexander Schwolow,Freiburg,33,33,"2,906",32.3,0,0.00,2017-2018,Bundesliga
Davie Selke,Hertha BSC,27,19,"1,886",21.0,10,0.48,2017-2018,Bundesliga
Suat Serdar,Mainz 05,25,16,"1,703",18.9,2,0.11,2017-2018,Bundesliga
Meritan Shabani,Bayern Munich,1,1,55,0.6,0,0.00,2017-2018,Bundesliga
Vincent Sierro,Freiburg,4,3,213,2.4,0,0.00,2017-2018,Bundesliga
Tobias Sippel,M'Gladbach,5,4,435,4.8,0,0.00,2017-2018,Bundesliga
Yann Sommer,M'Gladbach,30,30,"2,625",29.2,0,0.00,2017-2018,Bundesliga
Oliver Sorg,Hannover 96,22,20,"1,687",18.7,0,0.00,2017-2018,Bundesliga
Çağlar Söyüncü,Freiburg,26,25,"2,153",23.9,1,0.04,2017-2018,Bundesliga
Kostas Stafylidis,Augsburg,2,0,33,0.4,0,0.00,2017-2018,Bundesliga
Benjamin Stambouli,Schalke 04,28,24,"2,197",24.4,0,0.00,2017-2018,Bundesliga
Caleb Stanko,Freiburg,6,1,191,2.1,0,0.00,2017-2018,Bundesliga
Niklas Stark,Hertha BSC,26,25,"2,210",24.6,1,0.04,2017-2018,Bundesliga
Tom Starke,Bayern Munich,2,2,180,2.0,0,0.00,2017-2018,Bundesliga
Renato Steffen,Wolfsburg,16,6,659,7.3,0,0.00,2017-2018,Bundesliga
Marc Stendera,Eint Frankfurt,7,5,372,4.1,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Pascal Stenzel,Freiburg,25,21,"1,941",21.6,1,0.05,2017-2018,Bundesliga
Lars Stindl,M'Gladbach,31,31,"2,727",30.3,6,0.20,2017-2018,Bundesliga
Valentin Stocker,Hertha BSC,3,0,52,0.6,0,0.00,2017-2018,Bundesliga
Tobias Strobl,M'Gladbach,4,1,115,1.3,0,0.00,2017-2018,Bundesliga
Neven Subotić,Dortmund,4,3,271,3.0,0,0.00,2017-2018,Bundesliga
Niklas Süle,Bayern Munich,27,20,"1,926",21.4,2,0.09,2017-2018,Bundesliga
Ádám Szalai,Hoffenheim,18,8,896,10.0,5,0.50,2017-2018,Bundesliga
Frederik Sørensen,Köln,28,24,"2,001",22.2,2,0.09,2017-2018,Bundesliga
Jonathan Tah,Leverkusen,28,27,"2,427",27.0,0,0.00,2017-2018,Bundesliga
Taleb Tawatha,Eint Frankfurt,13,4,441,4.9,0,0.00,2017-2018,Bundesliga
Simon Terodde,Stuttgart,15,10,955,10.6,2,0.19,2017-2018,Bundesliga
Simon Terodde,Köln,15,14,"1,160",12.9,5,0.39,2017-2018,Bundesliga
Marco Terrazzino,Freiburg,24,19,"1,489",16.5,0,0.00,2017-2018,Bundesliga
Cedric Teuchert,Schalke 04,4,0,34,0.4,0,0.00,2017-2018,Bundesliga
Erik Thommy,Augsburg,6,2,167,1.9,0,0.00,2017-2018,Bundesliga
Erik Thommy,Stuttgart,14,14,980,10.9,2,0.18,2017-2018,Bundesliga
Marcel Tisserand,Wolfsburg,16,14,"1,247",13.9,0,0.00,2017-2018,Bundesliga
Corentin Tolisso,Bayern Munich,26,17,"1,575",17.5,6,0.34,2017-2018,Bundesliga
Jeremy Toljan,Hoffenheim,2,2,180,2.0,0,0.00,2017-2018,Bundesliga
Jeremy Toljan,Dortmund,16,13,"1,211",13.5,1,0.07,2017-2018,Bundesliga
Ömer Toprak,Dortmund,26,22,"2,020",22.4,0,0.00,2017-2018,Bundesliga
Jordan Torunarigha,Hertha BSC,12,7,663,7.4,1,0.14,2017-2018,Bundesliga
Ibrahima Traoré,M'Gladbach,7,1,201,2.2,0,0.00,2017-2018,Bundesliga
Philipp Tschauner,Hannover 96,31,31,"2,790",31.0,0,0.00,2017-2018,Bundesliga
Anthony Ujah,Mainz 05,11,2,205,2.3,0,0.00,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Sven Ulreich,Bayern Munich,29,29,"2,610",29.0,0,0.00,2017-2018,Bundesliga
Dayot Upamecano,RB Leipzig,28,25,"2,268",25.2,3,0.12,2017-2018,Bundesliga
Mark Uth,Hoffenheim,31,24,"2,177",24.2,14,0.58,2017-2018,Bundesliga
Josha Vagnoman,Hamburger SV,1,0,21,0.2,0,0.00,2017-2018,Bundesliga
Miloš Veljković,Werder Bremen,30,30,"2,655",29.5,1,0.03,2017-2018,Bundesliga
Paul Verhaegh,Wolfsburg,31,30,"2,614",29.0,2,0.07,2017-2018,Bundesliga
Jannik Vestergaard,M'Gladbach,32,32,"2,880",32.0,3,0.09,2017-2018,Bundesliga
Arturo Vidal,Bayern Munich,22,17,"1,456",16.2,6,0.37,2017-2018,Bundesliga
Julio Villalba,M'Gladbach,1,0,8,0.1,0,0.00,2017-2018,Bundesliga
Kevin Vogt,Hoffenheim,31,31,"2,790",31.0,0,0.00,2017-2018,Bundesliga
Kevin Volland,Leverkusen,31,30,"2,591",28.8,14,0.49,2017-2018,Bundesliga
Sandro Wagner,Hoffenheim,11,10,870,9.7,4,0.41,2017-2018,Bundesliga
Sandro Wagner,Bayern Munich,14,8,726,8.1,8,0.99,2017-2018,Bundesliga
Walace,Hamburger SV,18,16,"1,318",14.6,1,0.07,2017-2018,Bundesliga
Luca Waldschmidt,Hamburger SV,20,5,794,8.8,1,0.11,2017-2018,Bundesliga
Roman Weidenfeller,Dortmund,2,1,91,1.0,0,0.00,2017-2018,Bundesliga
Julian Weigl,Dortmund,25,20,"1,944",21.6,1,0.05,2017-2018,Bundesliga
Mitchell Weiser,Hertha BSC,24,23,"1,979",22.0,1,0.05,2017-2018,Bundesliga
Wendell,Leverkusen,26,26,"2,115",23.5,2,0.09,2017-2018,Bundesliga
Oscar Wendt,M'Gladbach,28,28,"2,457",27.3,1,0.04,2017-2018,Bundesliga
Timo Werner,RB Leipzig,32,28,"2,494",27.7,13,0.47,2017-2018,Bundesliga
Jetro Willems,Eint Frankfurt,23,19,"1,664",18.5,0,0.00,2017-2018,Bundesliga
William,Wolfsburg,22,19,"1,612",17.9,0,0.00,2017-2018,Bundesliga
Marius Wolf,Eint Frankfurt,28,27,"2,363",26.3,5,0.19,2017-2018,Bundesliga
Bobby Wood,Hamburger SV,24,18,"1,609",17.9,2,0.11,2017-2018,Bundesliga
,,,,,,,,2017-2018,Bundesliga
Andriy Yarmolenko,Dortmund,18,13,"1,039",11.5,3,0.26,2017-2018,Bundesliga
Dan-Axel Zagadou,Dortmund,11,6,657,7.3,1,0.14,2017-2018,Bundesliga
Denis Zakaria,M'Gladbach,30,29,"2,296",25.5,2,0.08,2017-2018,Bundesliga
Robin Zentner,Mainz 05,15,15,"1,350",15.0,0,0.00,2017-2018,Bundesliga
Ron-Robert Zieler,Stuttgart,34,34,"3,060",34.0,0,0.00,2017-2018,Bundesliga
Matthias Zimmermann,Stuttgart,3,1,77,0.9,0,0.00,2017-2018,Bundesliga
Simon Zoller,Köln,17,12,963,10.7,2,0.19,2017-2018,Bundesliga
Steven Zuber,Hoffenheim,20,17,"1,431",15.9,1,0.06,2017-2018,Bundesliga
Robert Žulj,Hoffenheim,5,1,208,2.3,0,0.00,2017-2018,Bundesliga
Issah Abbas,Mainz 05,1,0,9,0.1,0,0.00,2018-2019,Bundesliga
David Abraham,Eint Frankfurt,17,17,"1,420",15.8,0,0.00,2018-2019,Bundesliga
Amir Abrashi,Freiburg,10,9,790,8.8,0,0.00,2018-2019,Bundesliga
Tyler Adams,RB Leipzig,10,8,721,8.0,0,0.00,2018-2019,Bundesliga
Antonis Aidonis,Stuttgart,2,1,80,0.9,0,0.00,2018-2019,Bundesliga
Manuel Akanji,Dortmund,25,25,"2,205",24.5,1,0.04,2018-2019,Bundesliga
Chadrac Akolo,Stuttgart,16,5,525,5.8,0,0.00,2018-2019,Bundesliga
Kevin Akpoguma,Hoffenheim,8,5,499,5.5,0,0.00,2018-2019,Bundesliga
Kevin Akpoguma,Hannover 96,4,4,313,3.5,0,0.00,2018-2019,Bundesliga
David Alaba,Bayern Munich,31,29,"2,530",28.1,3,0.11,2018-2019,Bundesliga
Lucas Alario,Leverkusen,27,11,"1,265",14.1,9,0.64,2018-2019,Bundesliga
Miiko Albornoz,Hannover 96,22,19,"1,660",18.4,1,0.05,2018-2019,Bundesliga
Paco Alcácer,Dortmund,26,11,"1,211",13.5,18,1.34,2018-2019,Bundesliga
Thiago Alcántara,Bayern Munich,30,26,"2,408",26.8,2,0.07,2018-2019,Bundesliga
Allan,Eint Frankfurt,4,2,176,2.0,0,0.00,2018-2019,Bundesliga
Alfons Amade,Hoffenheim,1,0,9,0.1,0,0.00,2018-2019,Bundesliga
Nadiem Amiri,Hoffenheim,13,10,754,8.4,3,0.36,2018-2019,Bundesliga
Waldemar Anton,Hannover 96,34,34,"3,060",34.0,1,0.03,2018-2019,Bundesliga
Dennis Aogo,Stuttgart,15,13,"1,025",11.4,0,0.00,2018-2019,Bundesliga
Charles Aránguiz,Leverkusen,24,22,"1,891",21.0,2,0.10,2018-2019,Bundesliga
Maximilian Arnold,Wolfsburg,33,33,"2,872",31.9,2,0.06,2018-2019,Bundesliga
Takuma Asano,Hannover 96,13,9,699,7.8,0,0.00,2018-2019,Bundesliga
Santiago Ascacíbar,Stuttgart,27,27,"2,428",27.0,0,0.00,2018-2019,Bundesliga
Simon Asta,Augsburg,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Jean-Kévin Augustin,RB Leipzig,17,4,461,5.1,3,0.59,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Ludwig Augustinsson,Werder Bremen,34,34,"3,026",33.6,1,0.03,2018-2019,Bundesliga
Kaan Ayhan,Düsseldorf,28,28,"2,449",27.2,4,0.15,2018-2019,Bundesliga
Florian Baak,Hertha BSC,1,0,1,0.0,0,0.00,2018-2019,Bundesliga
Holger Badstuber,Stuttgart,10,5,522,5.8,0,0.00,2018-2019,Bundesliga
Daniel Baier,Augsburg,33,33,"2,815",31.3,0,0.00,2018-2019,Bundesliga
Leon Bailey,Leverkusen,29,21,"1,914",21.3,5,0.24,2018-2019,Bundesliga
Marvin Bakalorz,Hannover 96,25,16,"1,470",16.3,1,0.06,2018-2019,Bundesliga
Ridle Baku,Mainz 05,15,10,937,10.4,0,0.00,2018-2019,Bundesliga
Philipp Bargfrede,Werder Bremen,15,13,"1,079",12.0,0,0.00,2018-2019,Bundesliga
Aymen Barkok,Düsseldorf,12,4,510,5.7,0,0.00,2018-2019,Bundesliga
Leandro Barreiro Martins,Mainz 05,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Fin Bartels,Werder Bremen,2,0,23,0.3,0,0.00,2018-2019,Bundesliga
Robert Bauer,Nürnberg,22,19,"1,722",19.1,0,0.00,2018-2019,Bundesliga
Oliver Baumann,Hoffenheim,33,33,"2,970",33.0,0,0.00,2018-2019,Bundesliga
Timo Baumgartl,Stuttgart,18,18,"1,620",18.0,1,0.06,2018-2019,Bundesliga
Julian Baumgartlinger,Leverkusen,21,16,"1,559",17.3,0,0.00,2018-2019,Bundesliga
Christoph Baumgartner,Hoffenheim,2,1,85,0.9,0,0.00,2018-2019,Bundesliga
Noah Joel Sarenren Bazee,Hannover 96,3,3,155,1.7,0,0.00,2018-2019,Bundesliga
Ihlas Bebou,Hannover 96,12,12,"1,066",11.8,4,0.34,2018-2019,Bundesliga
Uffe Bech,Hannover 96,2,0,19,0.2,0,0.00,2018-2019,Bundesliga
Andreas Beck,Stuttgart,24,21,"1,776",19.7,0,0.00,2018-2019,Bundesliga
Hanno Behrens,Nürnberg,30,30,"2,639",29.3,4,0.14,2018-2019,Bundesliga
Ishak Belfodil,Hoffenheim,28,20,"1,863",20.7,16,0.77,2018-2019,Bundesliga
Stefan Bell,Mainz 05,25,25,"2,250",25.0,0,0.00,2018-2019,Bundesliga
Karim Bellarabi,Leverkusen,19,14,"1,057",11.7,5,0.43,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Lars Bender,Leverkusen,20,18,"1,361",15.1,1,0.07,2018-2019,Bundesliga
Sven Bender,Leverkusen,27,25,"1,991",22.1,0,0.00,2018-2019,Bundesliga
László Bénes,M'Gladbach,1,0,27,0.3,0,0.00,2018-2019,Bundesliga
Nabil Bentaleb,Schalke 04,25,19,"1,792",19.9,3,0.15,2018-2019,Bundesliga
Jordan Beyer,M'Gladbach,9,8,720,8.0,0,0.00,2018-2019,Bundesliga
Ermin Bičakčić,Hoffenheim,25,20,"1,790",19.9,1,0.05,2018-2019,Bundesliga
Leonardo Bittencourt,Hoffenheim,21,13,"1,069",11.9,1,0.08,2018-2019,Bundesliga
Pablo de Blasis,Mainz 05,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Danny Blum,Eint Frankfurt,1,0,3,0.0,0,0.00,2018-2019,Bundesliga
Jérôme Boateng,Bayern Munich,20,19,"1,693",18.8,0,0.00,2018-2019,Bundesliga
Adam Bodzek,Düsseldorf,21,20,"1,596",17.7,0,0.00,2018-2019,Bundesliga
Jean-Paul Boëtius,Mainz 05,30,25,"2,127",23.6,4,0.17,2018-2019,Bundesliga
Robin Bormuth,Düsseldorf,10,6,616,6.8,0,0.00,2018-2019,Bundesliga
Nassim Boujellab,Schalke 04,7,4,378,4.2,0,0.00,2018-2019,Bundesliga
Julian Brandt,Leverkusen,33,30,"2,666",29.6,7,0.24,2018-2019,Bundesliga
Fabian Bredlow,Nürnberg,13,12,"1,128",12.5,0,0.00,2018-2019,Bundesliga
Josip Brekalo,Wolfsburg,25,15,"1,415",15.7,3,0.19,2018-2019,Bundesliga
Joshua Brenet,Hoffenheim,14,10,906,10.1,2,0.20,2018-2019,Bundesliga
John Brooks,Wolfsburg,29,29,"2,610",29.0,3,0.10,2018-2019,Bundesliga
Daniel Brosinski,Mainz 05,26,26,"2,203",24.5,3,0.12,2018-2019,Bundesliga
Bruma,RB Leipzig,14,6,553,6.1,1,0.16,2018-2019,Bundesliga
Jeffrey Bruma,Schalke 04,9,7,624,6.9,0,0.00,2018-2019,Bundesliga
Jacob Bruun Larsen,Dortmund,24,16,"1,265",14.1,2,0.14,2018-2019,Bundesliga
Niko Bungert,Mainz 05,7,3,284,3.2,0,0.00,2018-2019,Bundesliga
Guido Burgstaller,Schalke 04,24,17,"1,526",17.0,4,0.24,2018-2019,Bundesliga
,,,,,,,,2018-2019,Bundesliga
Jonathan Burkardt,Mainz 05,4,4,259,2.9,0,0.00,2018-2019,Bundesliga
Roman Bürki,Dortmund,32,32,"2,880",32.0,0,0.00,2018-2019,Bundesliga
Gaëtan Bussmann,Mainz 05,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Jakub Błaszczykowski,Wolfsburg,1,0,13,0.1,0,0.00,2018-2019,Bundesliga
Caiuby,Augsburg,14,10,"1,006",11.2,1,0.09,2018-2019,Bundesliga
Daniel Caligiuri,Schalke 04,31,31,"2,756",30.6,7,0.23,2018-2019,Bundesliga
Jan-Ingwer Callsen-Bracker,Augsburg,1,0,7,0.1,0,0.00,2018-2019,Bundesliga
Ignacio Camacho,Wolfsburg,6,6,540,6.0,0,0.00,2018-2019,Bundesliga
Jonas Carls,Schalke 04,1,1,90,1.0,0,0.00,2018-2019,Bundesliga
Koen Casteels,Wolfsburg,26,26,"2,295",25.5,0,0.00,2018-2019,Bundesliga
Gonzalo Castro,Stuttgart,25,19,"1,692",18.8,2,0.11,2018-2019,Bundesliga
Timothy Chandler,Eint Frankfurt,1,0,17,0.2,0,0.00,2018-2019,Bundesliga
Per Ciljan Skjelbred,Hertha BSC,16,12,997,11.1,0,0.00,2018-2019,Bundesliga
Kingsley Coman,Bayern Munich,21,17,"1,378",15.3,6,0.39,2018-2019,Bundesliga
Sergio Córdova,Augsburg,20,3,531,5.9,3,0.51,2018-2019,Bundesliga
Danny da Costa,Eint Frankfurt,34,34,"3,033",33.7,2,0.06,2018-2019,Bundesliga
Mickaël Cuisance,M'Gladbach,11,1,279,3.1,0,0.00,2018-2019,Bundesliga
Matheus Cunha,RB Leipzig,25,9,853,9.5,2,0.21,2018-2019,Bundesliga
Christoph Daferner,Freiburg,1,0,25,0.3,0,0.00,2018-2019,Bundesliga
Mahmoud Dahoud,Dortmund,14,7,697,7.7,1,0.13,2018-2019,Bundesliga
Leon Dajaku,Stuttgart,2,0,27,0.3,0,0.00,2018-2019,Bundesliga
Kevin Danso,Augsburg,18,13,"1,247",13.9,1,0.07,2018-2019,Bundesliga
