Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Rubén Blanco,Celta Vigo,19,19,"1,637",18.2,0,0.00,2020-2021,La Liga
Alejandro Blesa,Levante,1,0,11,0.1,0,0.00,2020-2021,La Liga
Yann Bodiger,Cádiz,9,2,251,2.8,0,0.00,2020-2021,La Liga
Yassine Bounou,Sevilla,33,33,"2,970",33.0,1,0.03,2020-2021,La Liga
Lucas Boyé,Elche,34,32,"2,694",29.9,7,0.23,2020-2021,La Liga
Martin Braithwaite,Barcelona,29,11,"1,175",13.1,2,0.15,2020-2021,La Liga
Darko Brašanac,Osasuna,16,9,909,10.1,2,0.20,2020-2021,La Liga
Álvaro Bravo,Granada,1,0,15,0.2,0,0.00,2020-2021,La Liga
Claudio Bravo,Betis,20,20,"1,800",20.0,0,0.00,2020-2021,La Liga
Yan Brice Eteki,Granada,25,16,"1,321",14.7,0,0.00,2020-2021,La Liga
Juan Brunet,Granada,2,0,24,0.3,0,0.00,2020-2021,La Liga
Bryan,Sevilla,1,0,13,0.1,0,0.00,2020-2021,La Liga
Bryan,Eibar,28,26,"2,265",25.2,4,0.16,2020-2021,La Liga
Ante Budimir,Osasuna,30,18,"1,625",18.1,11,0.61,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Esteban Burgos,Eibar,14,12,"1,111",12.3,3,0.24,2020-2021,La Liga
Burgui,Alavés,1,0,21,0.2,0,0.00,2020-2021,La Liga
Sergio Busquets,Barcelona,36,32,"2,517",28.0,0,0.00,2020-2021,La Liga
Erick Cabaco,Getafe,20,15,"1,326",14.7,0,0.00,2020-2021,La Liga
Cala,Cádiz,28,26,"2,272",25.2,3,0.12,2020-2021,La Liga
Jonathan Calleri,Osasuna,25,20,"1,544",17.2,5,0.29,2020-2021,La Liga
Dani Calvo,Elche,23,19,"1,779",19.8,2,0.10,2020-2021,La Liga
José Campaña,Levante,9,8,748,8.3,1,0.12,2020-2021,La Liga
Sergio Canales,Betis,31,28,"2,498",27.8,8,0.29,2020-2021,La Liga
Álex Cantero,Levante,4,3,237,2.6,0,0.00,2020-2021,La Liga
Ander Capa,Athletic Club,28,25,"2,131",23.7,2,0.08,2020-2021,La Liga
Étienne Capoue,Villarreal,16,15,"1,185",13.2,1,0.08,2020-2021,La Liga
Isaac Carcelen,Cádiz,32,31,"2,581",28.7,0,0.00,2020-2021,La Liga
Cárdenas,Levante,8,8,720,8.0,0,0.00,2020-2021,La Liga
Marc Cardona,Osasuna,3,0,53,0.6,0,0.00,2020-2021,La Liga
Diego Carlos,Sevilla,33,32,"2,788",31.0,1,0.03,2020-2021,La Liga
Juan Carlos,Huesca,15,3,291,3.2,0,0.00,2020-2021,La Liga
Yannick Carrasco,Atlético Madrid,30,25,"2,179",24.2,6,0.25,2020-2021,La Liga
Sergio Carreira,Celta Vigo,3,3,259,2.9,1,0.35,2020-2021,La Liga
Guido Carrillo,Elche,21,11,"1,002",11.1,3,0.27,2020-2021,La Liga
Dani Carvajal,Real Madrid,13,11,950,10.6,0,0.00,2020-2021,La Liga
William Carvalho,Betis,27,12,"1,223",13.6,2,0.15,2020-2021,La Liga
Casemiro,Real Madrid,34,32,"2,901",32.2,6,0.19,2020-2021,La Liga
Sofian Chakla,Villarreal,1,0,13,0.1,0,0.00,2020-2021,La Liga
Sofian Chakla,Getafe,11,9,897,10.0,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Chema,Getafe,10,7,557,6.2,0,0.00,2020-2021,La Liga
Denis Cheryshev,Valencia,21,13,"1,101",12.2,0,0.00,2020-2021,La Liga
Samuel Chukwueze,Villarreal,28,13,"1,365",15.2,4,0.26,2020-2021,La Liga
Víctor Chust,Real Madrid,2,1,95,1.1,0,0.00,2020-2021,La Liga
Cifu,Elche,11,4,451,5.0,0,0.00,2020-2021,La Liga
Alberto Cifuentes,Cádiz,2,2,180,2.0,0,0.00,2020-2021,La Liga
Jasper Cillessen,Valencia,10,10,900,10.0,0,0.00,2020-2021,La Liga
Carlos Clerc,Levante,35,30,"2,781",30.9,0,0.00,2020-2021,La Liga
Coke,Levante,17,11,835,9.3,0,0.00,2020-2021,La Liga
Francis Coquelin,Villarreal,22,7,736,8.2,0,0.00,2020-2021,La Liga
Iñigo Córdoba,Athletic Club,3,1,95,1.1,0,0.00,2020-2021,La Liga
Iñigo Córdoba,Alavés,7,3,216,2.4,0,0.00,2020-2021,La Liga
Ángel Correa,Atlético Madrid,38,29,"2,393",26.6,9,0.34,2020-2021,La Liga
Rober Correa,Eibar,15,13,"1,136",12.6,0,0.00,2020-2021,La Liga
Thierry Correia,Valencia,29,25,"2,137",23.7,1,0.04,2020-2021,La Liga
Diego Costa,Atlético Madrid,7,2,208,2.3,2,0.87,2020-2021,La Liga
Jaume Costa,Villarreal,14,3,351,3.9,0,0.00,2020-2021,La Liga
Thibaut Courtois,Real Madrid,38,38,"3,420",38.0,0,0.00,2020-2021,La Liga
Philippe Coutinho,Barcelona,12,8,654,7.3,2,0.28,2020-2021,La Liga
Juan Cruz Armada,Osasuna,26,23,"1,962",21.8,0,0.00,2020-2021,La Liga
Sergio Cubero Ezcurra,Eibar,1,0,1,0.0,0,0.00,2020-2021,La Liga
Cucho,Getafe,23,18,"1,466",16.3,2,0.12,2020-2021,La Liga
Marc Cucurella,Getafe,37,37,"3,244",36.0,3,0.08,2020-2021,La Liga
Patrick Cutrone,Valencia,7,0,108,1.2,0,0.00,2020-2021,La Liga
Moussa Dembélé,Atlético Madrid,5,0,100,1.1,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Ousmane Dembélé,Barcelona,30,19,"1,774",19.7,6,0.30,2020-2021,La Liga
Sergiño Dest,Barcelona,30,23,"1,909",21.2,2,0.09,2020-2021,La Liga
Deyverson,Alavés,27,11,874,9.7,1,0.10,2020-2021,La Liga
Abdoulay Diaby,Getafe,1,0,18,0.2,0,0.00,2020-2021,La Liga
Mouctar Diakhaby,Valencia,26,24,"2,079",23.1,1,0.04,2020-2021,La Liga
Víctor Díaz,Granada,17,7,828,9.2,0,0.00,2020-2021,La Liga
Papakouli Diop,Eibar,33,28,"2,324",25.8,1,0.04,2020-2021,La Liga
Djené,Getafe,34,34,"2,941",32.7,0,0.00,2020-2021,La Liga
Marko Dmitrović,Eibar,35,35,"3,120",34.7,1,0.03,2020-2021,La Liga
Jaume Doménech,Valencia,28,28,"2,520",28.0,0,0.00,2020-2021,La Liga
Carlos Dominguez,Celta Vigo,4,4,360,4.0,0,0.00,2020-2021,La Liga
John Donald,Elche,2,1,50,0.6,0,0.00,2020-2021,La Liga
Cheick Doukouré,Levante,7,0,101,1.1,0,0.00,2020-2021,La Liga
Idrissa Doumbia,Huesca,23,7,779,8.7,0,0.00,2020-2021,La Liga
Domingos Duarte,Granada,29,27,"2,363",26.3,1,0.04,2020-2021,La Liga
Óscar Duarte,Levante,29,23,"2,060",22.9,1,0.04,2020-2021,La Liga
Rubén Duarte,Alavés,31,29,"2,545",28.3,1,0.04,2020-2021,La Liga
Unai Dufur,Eibar,1,1,62,0.7,0,0.00,2020-2021,La Liga
Hugo Duro,Real Madrid,2,0,55,0.6,0,0.00,2020-2021,La Liga
Aritz Elustondo,Real Sociedad,23,22,"1,884",20.9,1,0.05,2020-2021,La Liga
Rodrigo Ely,Alavés,8,6,468,5.2,1,0.19,2020-2021,La Liga
Emerson,Betis,34,34,"2,991",33.2,1,0.03,2020-2021,La Liga
Youssef En-Nesyri,Sevilla,38,23,"2,311",25.7,18,0.70,2020-2021,La Liga
Sergi Enrich,Eibar,27,13,"1,404",15.6,3,0.19,2020-2021,La Liga
Aarón Escandell,Granada,5,5,450,5.0,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Dani Escriche,Huesca,23,7,857,9.5,1,0.11,2020-2021,La Liga
Sergio Escudero,Sevilla,9,7,565,6.3,1,0.16,2020-2021,La Liga
Alfonso Espino,Cádiz,32,31,"2,601",28.9,0,0.00,2020-2021,La Liga
Vicente Esquerdo,Valencia,4,3,231,2.6,0,0.00,2020-2021,La Liga
Pervis Estupiñán,Villarreal,25,12,"1,168",13.0,0,0.00,2020-2021,La Liga
Xabier Etxeita,Getafe,11,9,883,9.8,0,0.00,2020-2021,La Liga
Edu Expósito,Eibar,31,27,"2,455",27.3,0,0.00,2020-2021,La Liga
Jokin Ezkieta,Athletic Club,1,1,90,1.0,0,0.00,2020-2021,La Liga
Fali,Cádiz,34,29,"2,637",29.3,0,0.00,2020-2021,La Liga
Ansu Fati,Barcelona,7,6,431,4.8,4,0.84,2020-2021,La Liga
Nabil Fekir,Betis,33,33,"2,622",29.1,5,0.17,2020-2021,La Liga
Felipe,Atlético Madrid,31,23,"2,057",22.9,0,0.00,2020-2021,La Liga
João Félix,Atlético Madrid,31,14,"1,572",17.5,7,0.40,2020-2021,La Liga
Aitor Fernández,Levante,29,29,"2,610",29.0,0,0.00,2020-2021,La Liga
Álex Fernández,Cádiz,25,21,"1,946",21.6,4,0.18,2020-2021,La Liga
Álvaro Fernández,Huesca,22,22,"1,980",22.0,0,0.00,2020-2021,La Liga
Andrés Fernández,Huesca,16,16,"1,440",16.0,0,0.00,2020-2021,La Liga
Augusto Fernández,Cádiz,12,4,369,4.1,0,0.00,2020-2021,La Liga
Carlos Fernández,Sevilla,5,2,143,1.6,0,0.00,2020-2021,La Liga
Carlos Fernández,Real Sociedad,11,4,390,4.3,1,0.23,2020-2021,La Liga
Joaquín Fernández,Valladolid,25,24,"2,073",23.0,1,0.04,2020-2021,La Liga
Fernando,Sevilla,31,28,"2,546",28.3,3,0.11,2020-2021,La Liga
David Ferreiro,Huesca,37,29,"2,527",28.1,2,0.07,2020-2021,La Liga
Facundo Ferreyra,Celta Vigo,13,2,300,3.3,1,0.30,2020-2021,La Liga
Fidel,Elche,30,28,"2,396",26.6,6,0.23,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Junior Firpo,Barcelona,7,3,289,3.2,1,0.31,2020-2021,La Liga
Kingsley Fobi,Granada,1,0,45,0.5,0,0.00,2020-2021,La Liga
Ramón Folch,Elche,1,0,1,0.0,0,0.00,2020-2021,La Liga
José Fontán,Celta Vigo,14,7,652,7.2,0,0.00,2020-2021,La Liga
Dimitri Foulquier,Granada,32,32,"2,663",29.6,0,0.00,2020-2021,La Liga
Juan Foyth,Villarreal,16,13,"1,168",13.0,0,0.00,2020-2021,La Liga
Jorge de Frutos,Levante,37,22,"2,186",24.3,4,0.16,2020-2021,La Liga
Ramiro Funes Mori,Villarreal,10,8,727,8.1,0,0.00,2020-2021,La Liga
Javi Galán,Huesca,37,34,"3,065",34.1,1,0.03,2020-2021,La Liga
Enric Gallego,Osasuna,22,8,806,9.0,0,0.00,2020-2021,La Liga
Kévin Gameiro,Valencia,27,10,"1,077",12.0,4,0.33,2020-2021,La Liga
Aleix García,Eibar,11,5,437,4.9,0,0.00,2020-2021,La Liga
Borja García,Huesca,21,13,"1,117",12.4,1,0.08,2020-2021,La Liga
Dani García,Athletic Club,27,21,"1,920",21.3,0,0.00,2020-2021,La Liga
David García,Osasuna,35,35,"3,150",35.0,1,0.03,2020-2021,La Liga
Manu García,Alavés,25,10,"1,124",12.5,0,0.00,2020-2021,La Liga
Raúl García,Valladolid,8,5,504,5.6,1,0.18,2020-2021,La Liga
Raúl García,Athletic Club,34,21,"1,743",19.4,5,0.26,2020-2021,La Liga
Rubén García,Osasuna,37,33,"2,718",30.2,3,0.10,2020-2021,La Liga
Sergi García,Alavés,2,0,16,0.2,0,0.00,2020-2021,La Liga
Unai García,Osasuna,17,13,"1,242",13.8,0,0.00,2020-2021,La Liga
Mario Gaspar,Villarreal,24,21,"1,851",20.6,0,0.00,2020-2021,La Liga
Paulo Gazzaniga,Elche,8,8,720,8.0,0,0.00,2020-2021,La Liga
David Gil,Cádiz,4,4,360,4.0,0,0.00,2020-2021,La Liga
Álvaro Giménez,Cádiz,11,3,407,4.5,2,0.44,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Dani Gómez,Levante,34,17,"1,666",18.5,2,0.11,2020-2021,La Liga
Ibai Gómez,Athletic Club,13,4,424,4.7,0,0.00,2020-2021,La Liga
Maxi Gómez,Valencia,31,31,"2,689",29.9,7,0.23,2020-2021,La Liga
Moi Gómez,Villarreal,35,29,"2,563",28.5,4,0.14,2020-2021,La Liga
Papu Gómez,Sevilla,18,11,914,10.2,3,0.30,2020-2021,La Liga
Sergi Gómez,Sevilla,9,9,719,8.0,0,0.00,2020-2021,La Liga
Sergio Gómez,Huesca,29,4,792,8.8,0,0.00,2020-2021,La Liga
Maxime Gonalons,Granada,25,18,"1,480",16.4,0,0.00,2020-2021,La Liga
Bruno González,Valladolid,27,25,"2,263",25.1,1,0.04,2020-2021,La Liga
Diego González,Elche,19,15,"1,280",14.2,1,0.07,2020-2021,La Liga
Sergio González,Cádiz,1,1,90,1.0,0,0.00,2020-2021,La Liga
Urko González,Real Sociedad,2,1,47,0.5,0,0.00,2020-2021,La Liga
Andoni Gorosabel,Real Sociedad,32,28,"2,382",26.5,0,0.00,2020-2021,La Liga
Antoine Griezmann,Barcelona,36,32,"2,604",28.9,13,0.45,2020-2021,La Liga
Andrés Guardado,Betis,24,17,"1,318",14.6,1,0.07,2020-2021,La Liga
Sergi Guardiola,Valladolid,29,19,"1,795",19.9,1,0.05,2020-2021,La Liga
Nemanja Gudelj,Sevilla,30,10,"1,041",11.6,0,0.00,2020-2021,La Liga
Gonçalo Guedes,Valencia,31,27,"2,287",25.4,5,0.20,2020-2021,La Liga
Ander Guevara,Real Sociedad,31,25,"2,081",23.1,1,0.04,2020-2021,La Liga
John Guidetti,Alavés,10,1,208,2.3,1,0.43,2020-2021,La Liga
Hugo Guillamón,Valencia,25,21,"1,988",22.1,1,0.05,2020-2021,La Liga
Jon Guridi,Real Sociedad,17,8,831,9.2,0,0.00,2020-2021,La Liga
Raúl Guti,Elche,36,33,"2,862",31.8,3,0.09,2020-2021,La Liga
Marcos Mauro López Gutiérrez,Cádiz,24,22,"1,825",20.3,2,0.10,2020-2021,La Liga
Miguel Gutiérrez,Real Madrid,6,3,316,3.5,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Munir El Haddadi,Sevilla,24,9,845,9.4,4,0.43,2020-2021,La Liga
Eden Hazard,Real Madrid,14,7,532,5.9,3,0.51,2020-2021,La Liga
Mario Hermoso,Atlético Madrid,31,30,"2,578",28.6,1,0.03,2020-2021,La Liga
Aridane Hernández,Osasuna,24,24,"2,026",22.5,0,0.00,2020-2021,La Liga
Héctor Herrera,Atlético Madrid,16,8,682,7.6,0,0.00,2020-2021,La Liga
Sergio Herrera,Osasuna,33,32,"2,958",32.9,0,0.00,2020-2021,La Liga
Yangel Herrera,Granada,32,25,"2,310",25.7,3,0.12,2020-2021,La Liga
Pablo Hervías,Valladolid,27,10,"1,204",13.4,0,0.00,2020-2021,La Liga
Jordan Holsgrove,Celta Vigo,5,0,145,1.6,0,0.00,2020-2021,La Liga
Vicente Iborra,Villarreal,13,10,928,10.3,0,0.00,2020-2021,La Liga
Oussama Idrissi,Sevilla,3,0,27,0.3,0,0.00,2020-2021,La Liga
Iglesias,Getafe,10,7,605,6.7,0,0.00,2020-2021,La Liga
Borja Iglesias,Betis,28,15,"1,411",15.7,11,0.70,2020-2021,La Liga
Asier Illarramendi,Real Sociedad,6,6,337,3.7,0,0.00,2020-2021,La Liga
Pablo Insua,Huesca,20,17,"1,587",17.6,0,0.00,2020-2021,La Liga
Takashi Inui,Eibar,28,22,"1,819",20.2,1,0.05,2020-2021,La Liga
Alexander Isak,Real Sociedad,34,30,"2,340",26.0,17,0.65,2020-2021,La Liga
Isco,Real Madrid,25,8,908,10.1,0,0.00,2020-2021,La Liga
Jairo Izquierdo,Cádiz,30,11,"1,277",14.2,1,0.07,2020-2021,La Liga
Saidy Janko,Valladolid,19,14,"1,220",13.6,0,0.00,2020-2021,La Liga
Adnan Januzaj,Real Sociedad,27,12,"1,014",11.3,4,0.36,2020-2021,La Liga
Jason,Valencia,17,4,441,4.9,0,0.00,2020-2021,La Liga
Luis Javier Suárez,Granada,27,18,"1,666",18.5,5,0.27,2020-2021,La Liga
Joaquín,Betis,27,16,"1,291",14.3,2,0.14,2020-2021,La Liga
John Joe,Getafe,6,0,65,0.7,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Frenkie de Jong,Barcelona,37,35,"3,154",35.0,3,0.09,2020-2021,La Liga
Luuk de Jong,Sevilla,34,14,"1,268",14.1,4,0.28,2020-2021,La Liga
Jony,Osasuna,22,9,871,9.7,0,0.00,2020-2021,La Liga
Joan Jordán,Sevilla,35,28,"2,406",26.7,1,0.04,2020-2021,La Liga
Josan,Elche,33,24,"1,926",21.4,4,0.19,2020-2021,La Liga
Willian José,Real Sociedad,13,8,689,7.7,3,0.39,2020-2021,La Liga
Joselu,Alavés,37,34,"3,026",33.6,11,0.33,2020-2021,La Liga
Josema,Elche,29,21,"1,966",21.8,0,0.00,2020-2021,La Liga
Jota,Valladolid,17,7,668,7.4,1,0.13,2020-2021,La Liga
Jota,Alavés,23,18,"1,398",15.5,0,0.00,2020-2021,La Liga
Luka Jović,Real Madrid,4,2,149,1.7,0,0.00,2020-2021,La Liga
Juanmi,Betis,16,5,604,6.7,2,0.30,2020-2021,La Liga
Vinicius Júnior,Real Madrid,35,22,"1,969",21.9,3,0.14,2020-2021,La Liga
Jens Jønsson,Cádiz,35,33,"2,615",29.1,0,0.00,2020-2021,La Liga
Damian Kądzior,Eibar,6,2,195,2.2,0,0.00,2020-2021,La Liga
Lee Kangin,Valencia,24,15,"1,262",14.0,0,0.00,2020-2021,La Liga
Stephane Keller,Alavés,1,0,16,0.2,0,0.00,2020-2021,La Liga
Kenedy,Granada,28,18,"1,471",16.3,4,0.24,2020-2021,La Liga
Kike,Eibar,37,36,"3,087",34.3,12,0.35,2020-2021,La Liga
Giorgi Kochorashvili,Levante,3,0,23,0.3,0,0.00,2020-2021,La Liga
Kenan Kodro,Valladolid,14,4,459,5.1,0,0.00,2020-2021,La Liga
Kenan Kodro,Athletic Club,3,0,44,0.5,1,2.05,2020-2021,La Liga
Koba Koindredi,Valencia,2,0,15,0.2,0,0.00,2020-2021,La Liga
Koke,Atlético Madrid,37,34,"3,021",33.6,1,0.03,2020-2021,La Liga
Geoffrey Kondogbia,Valencia,5,5,440,4.9,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Geoffrey Kondogbia,Atlético Madrid,25,4,611,6.8,0,0.00,2020-2021,La Liga
Youssouf Koné,Elche,3,1,73,0.8,0,0.00,2020-2021,La Liga
Jules Koundé,Sevilla,34,33,"2,975",33.1,2,0.06,2020-2021,La Liga
Toni Kroos,Real Madrid,28,24,"2,117",23.5,3,0.13,2020-2021,La Liga
Takefusa Kubo,Villarreal,13,2,299,3.3,0,0.00,2020-2021,La Liga
Takefusa Kubo,Getafe,18,8,805,8.9,1,0.11,2020-2021,La Liga
Kuki,Valladolid,2,0,30,0.3,0,0.00,2020-2021,La Liga
Víctor Laguardia,Alavés,32,30,"2,631",29.2,0,0.00,2020-2021,La Liga
Diego Lainez,Betis,21,8,862,9.6,0,0.00,2020-2021,La Liga
Toni Lato,Valencia,15,8,728,8.1,1,0.12,2020-2021,La Liga
Lauti,Celta Vigo,1,0,14,0.2,0,0.00,2020-2021,La Liga
Robin Le Normand,Real Sociedad,33,30,"2,747",30.5,0,0.00,2020-2021,La Liga
Jeremías Ledesma,Cádiz,32,32,"2,880",32.0,0,0.00,2020-2021,La Liga
Florian Lejeune,Alavés,34,34,"3,015",33.5,1,0.03,2020-2021,La Liga
Iñigo Lekue,Athletic Club,18,5,644,7.2,0,0.00,2020-2021,La Liga
Thomas Lemar,Atlético Madrid,27,19,"1,366",15.2,1,0.07,2020-2021,La Liga
Clément Lenglet,Barcelona,33,29,"2,475",27.5,1,0.04,2020-2021,La Liga
Pedro León,Eibar,24,10,935,10.4,1,0.10,2020-2021,La Liga
Sergio León,Levante,28,6,748,8.3,2,0.24,2020-2021,La Liga
Diego Llorente,Real Sociedad,1,1,90,1.0,0,0.00,2020-2021,La Liga
Marcos Llorente,Atlético Madrid,37,33,"2,956",32.8,12,0.37,2020-2021,La Liga
Renan Lodi,Atlético Madrid,23,11,"1,129",12.5,1,0.08,2020-2021,La Liga
Adrián López,Osasuna,17,5,481,5.3,1,0.19,2020-2021,La Liga
Javi López,Alavés,9,1,248,2.8,0,0.00,2020-2021,La Liga
Pedro López Muñoz,Huesca,22,10,"1,067",11.9,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Roberto López,Real Sociedad,17,4,505,5.6,3,0.53,2020-2021,La Liga
Unai López,Athletic Club,26,15,"1,424",15.8,3,0.19,2020-2021,La Liga
Anthony Lozano,Cádiz,29,18,"1,523",16.9,3,0.18,2020-2021,La Liga
Jeison Lucumí,Elche,2,1,49,0.5,0,0.00,2020-2021,La Liga
José Luis Gayà,Valencia,33,32,"2,846",31.6,1,0.03,2020-2021,La Liga
José Luis Morales,Levante,38,30,"2,439",27.1,13,0.48,2020-2021,La Liga
Luisinho,Huesca,5,2,179,2.0,0,0.00,2020-2021,La Liga
Luismi,Elche,11,2,168,1.9,0,0.00,2020-2021,La Liga
Darwin Machís,Granada,32,21,"2,026",22.5,5,0.22,2020-2021,La Liga
Pablo Maffeo,Huesca,25,25,"1,964",21.8,1,0.05,2020-2021,La Liga
Abdallahi Mahmoud,Alavés,2,1,66,0.7,0,0.00,2020-2021,La Liga
Nemanja Maksimović,Getafe,35,34,"2,728",30.3,1,0.03,2020-2021,La Liga
Filip Malbašić,Cádiz,28,8,860,9.6,0,0.00,2020-2021,La Liga
Hugo Mallo,Celta Vigo,31,30,"2,602",28.9,3,0.10,2020-2021,La Liga
Mickael Malsa,Levante,35,25,"2,338",26.0,1,0.04,2020-2021,La Liga
Aïssa Mandi,Betis,28,27,"2,392",26.6,3,0.11,2020-2021,La Liga
Eliaquim Mangala,Valencia,7,4,321,3.6,0,0.00,2020-2021,La Liga
Maranhão,Valladolid,23,11,"1,177",13.1,4,0.31,2020-2021,La Liga
Marcelo,Real Madrid,16,12,"1,050",11.7,0,0.00,2020-2021,La Liga
Iván Marcone,Elche,33,30,"2,645",29.4,0,0.00,2020-2021,La Liga
Óscar de Marcos,Athletic Club,25,17,"1,520",16.9,1,0.06,2020-2021,La Liga
José Mari,Cádiz,22,18,"1,451",16.1,1,0.06,2020-2021,La Liga
José María Giménez,Atlético Madrid,21,20,"1,765",19.6,0,0.00,2020-2021,La Liga
Mariano,Real Madrid,16,5,513,5.7,1,0.18,2020-2021,La Liga
Adrián Marín,Alavés,5,1,93,1.0,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Adrián Marín,Granada,9,3,269,3.0,0,0.00,2020-2021,La Liga
Roger Martí,Levante,33,26,"2,198",24.4,12,0.49,2020-2021,La Liga
Aarón Martín,Celta Vigo,19,17,"1,540",17.1,0,0.00,2020-2021,La Liga
Álex Martín,Cádiz,2,1,96,1.1,0,0.00,2020-2021,La Liga
Iñigo Martínez,Athletic Club,28,28,"2,519",28.0,1,0.04,2020-2021,La Liga
Javi Martínez,Osasuna,13,6,460,5.1,1,0.20,2020-2021,La Liga
Marvin,Real Madrid,4,2,133,1.5,0,0.00,2020-2021,La Liga
Jordi Masip,Valladolid,25,25,"2,250",25.0,0,0.00,2020-2021,La Liga
Jaime Mata,Getafe,33,23,"2,037",22.6,5,0.22,2020-2021,La Liga
Borja Mayoral,Real Madrid,2,0,23,0.3,0,0.00,2020-2021,La Liga
Gonzalo Melero,Levante,29,21,"1,853",20.6,7,0.34,2020-2021,La Liga
Brais Méndez,Celta Vigo,34,30,"2,671",29.7,9,0.30,2020-2021,La Liga
Édgar Méndez,Alavés,33,26,"2,090",23.2,5,0.22,2020-2021,La Liga
Eñaut Mendía,Eibar,1,1,61,0.7,0,0.00,2020-2021,La Liga
Ferland Mendy,Real Madrid,26,24,"2,208",24.5,1,0.04,2020-2021,La Liga
Mikel Merino,Real Sociedad,26,25,"2,154",23.9,2,0.08,2020-2021,La Liga
Martín Merquelanz,Real Sociedad,13,4,549,6.1,0,0.00,2020-2021,La Liga
Roque Mesa,Valladolid,25,21,"1,761",19.6,1,0.05,2020-2021,La Liga
Lionel Messi,Barcelona,35,33,"3,023",33.6,30,0.89,2020-2021,La Liga
Omenuke Mfulu,Elche,20,9,789,8.8,0,0.00,2020-2021,La Liga
Míchel,Valladolid,22,10,946,10.5,2,0.19,2020-2021,La Liga
Éder Militão,Real Madrid,14,13,"1,133",12.6,1,0.08,2020-2021,La Liga
Luis Milla,Granada,16,14,"1,253",13.9,1,0.07,2020-2021,La Liga
Pere Milla,Elche,32,22,"1,981",22.0,4,0.18,2020-2021,La Liga
Álex Millán,Villarreal,1,0,2,0.0,0,0.00,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Santi Mina,Celta Vigo,34,29,"2,412",26.8,12,0.45,2020-2021,La Liga
Óscar Mingueza,Barcelona,27,23,"1,901",21.1,2,0.09,2020-2021,La Liga
Rafa Mir,Huesca,38,32,"2,877",32.0,13,0.41,2020-2021,La Liga
Jorge Miramón,Levante,26,19,"1,732",19.2,0,0.00,2020-2021,La Liga
Juan Miranda,Betis,22,18,"1,652",18.4,1,0.05,2020-2021,La Liga
Luka Modrić,Real Madrid,35,32,"2,733",30.4,5,0.16,2020-2021,La Liga
Johan Mojica,Elche,17,14,"1,204",13.4,0,0.00,2020-2021,La Liga
Guillem Molina,Valencia,2,1,153,1.7,0,0.00,2020-2021,La Liga
Jorge Molina,Granada,33,17,"1,615",17.9,8,0.45,2020-2021,La Liga
Victor Mollejo,Getafe,4,0,72,0.8,0,0.00,2020-2021,La Liga
Jon Moncayola,Osasuna,36,28,"2,660",29.6,2,0.07,2020-2021,La Liga
Nacho Monreal,Real Sociedad,26,23,"2,082",23.1,1,0.04,2020-2021,La Liga
Ángel Montoro,Granada,22,17,"1,362",15.1,1,0.07,2020-2021,La Liga
Martín Montoya,Betis,5,2,239,2.7,0,0.00,2020-2021,La Liga
Emre Mor,Celta Vigo,11,6,500,5.6,0,0.00,2020-2021,La Liga
Jon Morcillo,Athletic Club,30,16,"1,363",15.1,2,0.13,2020-2021,La Liga
Alberto Moreno,Villarreal,5,2,193,2.1,0,0.00,2020-2021,La Liga
Álex Moreno,Betis,23,20,"1,786",19.8,0,0.00,2020-2021,La Liga
Gerard Moreno,Villarreal,33,30,"2,673",29.7,23,0.77,2020-2021,La Liga
Tete Morente,Elche,30,23,"2,019",22.4,2,0.09,2020-2021,La Liga
Ilaix Moriba,Barcelona,14,4,542,6.0,1,0.17,2020-2021,La Liga
Loren Morón,Betis,26,9,991,11.0,1,0.09,2020-2021,La Liga
Pedro Mosquera,Huesca,27,24,"2,050",22.8,0,0.00,2020-2021,La Liga
Javi Moyano,Valladolid,2,2,103,1.1,0,0.00,2020-2021,La Liga
Iker Muniain,Athletic Club,28,23,"1,943",21.6,5,0.23,2020-2021,La Liga
,,,,,,,,2020-2021,La Liga
Aihen Muñoz,Real Sociedad,16,14,"1,210",13.4,0,0.00,2020-2021,La Liga
Joaquín Muñoz,Huesca,3,0,41,0.5,0,0.00,2020-2021,La Liga
Jeison Murillo,Celta Vigo,31,31,"2,699",30.0,2,0.07,2020-2021,La Liga
Yunus Musah,Valencia,32,17,"1,530",17.0,1,0.06,2020-2021,La Liga
Yoshinori Mutō,Eibar,26,13,"1,122",12.5,1,0.08,2020-2021,La Liga
Nacho,Valladolid,23,21,"1,813",20.1,0,0.00,2020-2021,La Liga
Nacho,Real Madrid,24,22,"2,000",22.2,1,0.05,2020-2021,La Liga
