Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Tim Krul,Norwich City,36,36,"3,240",36.0,0,0.00,2019-2020,EPL
Alexandre Lacazette,Arsenal,30,22,"1,874",20.8,10,0.48,2019-2020,EPL
Adam Lallana,Liverpool,15,3,382,4.2,1,0.24,2019-2020,EPL
Érik Lamela,Tottenham,25,12,"1,215",13.5,2,0.15,2019-2020,EPL
Tariq Lamptey,Chelsea,1,0,32,0.4,0,0.00,2019-2020,EPL
Tariq Lamptey,Brighton,8,7,588,6.5,0,0.00,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Henri Lansbury,Aston Villa,10,2,195,2.2,0,0.00,2019-2020,EPL
Manuel Lanzini,West Ham,24,14,"1,379",15.3,0,0.00,2019-2020,EPL
Aymeric Laporte,Manchester City,15,14,"1,097",12.2,1,0.08,2019-2020,EPL
Jamaal Lascelles,Newcastle Utd,24,24,"2,076",23.1,1,0.04,2019-2020,EPL
Valentino Lazaro,Newcastle Utd,13,4,480,5.3,1,0.19,2019-2020,EPL
Moritz Leitner,Norwich City,9,7,685,7.6,0,0.00,2019-2020,EPL
Florian Lejeune,Newcastle Utd,6,4,442,4.9,2,0.41,2019-2020,EPL
Aaron Lennon,Burnley,16,4,496,5.5,0,0.00,2019-2020,EPL
Bernd Leno,Arsenal,30,30,"2,649",29.4,0,0.00,2019-2020,EPL
Jefferson Lerma,Bournemouth,33,31,"2,703",30.0,1,0.03,2019-2020,EPL
Jamal Lewis,Norwich City,28,25,"2,304",25.6,1,0.04,2019-2020,EPL
Victor Lindelöf,Manchester Utd,35,35,"3,092",34.4,1,0.03,2019-2020,EPL
Jesse Lingard,Manchester Utd,22,9,935,10.4,1,0.10,2019-2020,EPL
Hugo Lloris,Tottenham,21,21,"1,807",20.1,0,0.00,2019-2020,EPL
Giovani Lo Celso,Tottenham,28,15,"1,492",16.6,0,0.00,2019-2020,EPL
Jürgen Locadia,Brighton,2,1,86,1.0,0,0.00,2019-2020,EPL
Ruben Loftus-Cheek,Chelsea,7,2,208,2.3,0,0.00,2019-2020,EPL
Kevin Long,Burnley,8,6,564,6.3,0,0.00,2019-2020,EPL
Shane Long,Southampton,26,15,"1,395",15.5,2,0.13,2019-2020,EPL
Matthew Longstaff,Newcastle Utd,9,6,575,6.4,2,0.31,2019-2020,EPL
Sean Longstaff,Newcastle Utd,23,14,"1,378",15.3,1,0.07,2019-2020,EPL
Dejan Lovren,Liverpool,10,9,777,8.6,0,0.00,2019-2020,EPL
Matthew Lowton,Burnley,17,17,"1,530",17.0,0,0.00,2019-2020,EPL
David Luiz,Arsenal,33,32,"2,809",31.2,2,0.06,2019-2020,EPL
Douglas Luiz,Aston Villa,36,28,"2,612",29.0,3,0.10,2019-2020,EPL
,,,,,,,,2019-2020,EPL
John Lundstram,Sheffield Utd,34,26,"2,458",27.3,5,0.18,2019-2020,EPL
Alexis Mac Allister,Brighton,9,4,352,3.9,0,0.00,2019-2020,EPL
James Maddison,Leicester City,31,29,"2,624",29.2,6,0.21,2019-2020,EPL
Harry Maguire,Manchester Utd,38,38,"3,420",38.0,1,0.03,2019-2020,EPL
Riyad Mahrez,Manchester City,33,21,"1,944",21.6,11,0.51,2019-2020,EPL
Ainsley Maitland-Niles,Arsenal,20,15,"1,386",15.4,0,0.00,2019-2020,EPL
Sadio Mané,Liverpool,35,31,"2,747",30.5,18,0.59,2019-2020,EPL
Javier Manquillo,Newcastle Utd,21,18,"1,599",17.8,0,0.00,2019-2020,EPL
Solly March,Brighton,19,11,"1,143",12.7,0,0.00,2019-2020,EPL
Pablo Marí,Arsenal,2,2,113,1.3,0,0.00,2019-2020,EPL
Adrian Mariappa,Watford,20,15,"1,513",16.8,0,0.00,2019-2020,EPL
Anthony Martial,Manchester Utd,32,31,"2,624",29.2,17,0.58,2019-2020,EPL
David Martin,West Ham,5,4,436,4.8,0,0.00,2019-2020,EPL
Josh Martin,Norwich City,5,0,37,0.4,0,0.00,2019-2020,EPL
Martinelli,Arsenal,14,6,663,7.4,3,0.41,2019-2020,EPL
Emiliano Martínez,Arsenal,9,8,771,8.6,0,0.00,2019-2020,EPL
Adam Masina,Watford,26,20,"1,821",20.2,1,0.05,2019-2020,EPL
Arthur Masuaku,West Ham,17,10,937,10.4,0,0.00,2019-2020,EPL
Juan Mata,Manchester Utd,19,8,758,8.4,0,0.00,2019-2020,EPL
Nemanja Matić,Manchester Utd,21,18,"1,581",17.6,0,0.00,2019-2020,EPL
Joël Matip,Liverpool,9,8,703,7.8,1,0.13,2019-2020,EPL
Neal Maupay,Brighton,37,30,"2,766",30.7,10,0.33,2019-2020,EPL
James McArthur,Crystal Palace,37,37,"3,090",34.3,0,0.00,2019-2020,EPL
Oliver McBurnie,Sheffield Utd,36,24,"2,113",23.5,6,0.26,2019-2020,EPL
Alex McCarthy,Southampton,28,28,"2,520",28.0,0,0.00,2019-2020,EPL
,,,,,,,,2019-2020,EPL
James McCarthy,Crystal Palace,33,16,"1,680",18.7,0,0.00,2019-2020,EPL
John McGinn,Aston Villa,28,27,"2,312",25.7,3,0.12,2019-2020,EPL
David McGoldrick,Sheffield Utd,28,22,"1,815",20.2,2,0.10,2019-2020,EPL
Michael McGovern,Norwich City,2,1,159,1.8,0,0.00,2019-2020,EPL
Kenny McLean,Norwich City,37,32,"2,968",33.0,1,0.03,2019-2020,EPL
Dwight McNeil,Burnley,38,38,"3,338",37.1,2,0.05,2019-2020,EPL
Scott McTominay,Manchester Utd,27,20,"1,772",19.7,4,0.20,2019-2020,EPL
Ben Mee,Burnley,32,32,"2,880",32.0,1,0.03,2019-2020,EPL
Benjamin Mendy,Manchester City,19,18,"1,492",16.6,0,0.00,2019-2020,EPL
Nampalys Mendy,Leicester City,7,4,291,3.2,0,0.00,2019-2020,EPL
Chris Mepham,Bournemouth,12,10,912,10.1,1,0.10,2019-2020,EPL
Max Meyer,Crystal Palace,17,6,655,7.3,0,0.00,2019-2020,EPL
Luka Milivojević,Crystal Palace,31,28,"2,513",27.9,3,0.11,2019-2020,EPL
James Milner,Liverpool,22,9,937,10.4,2,0.19,2019-2020,EPL
Yerry Mina,Everton,29,25,"2,284",25.4,2,0.08,2019-2020,EPL
Takumi Minamino,Liverpool,10,2,249,2.8,0,0.00,2019-2020,EPL
Tyrone Mings,Aston Villa,33,33,"2,902",32.2,2,0.06,2019-2020,EPL
Tyrick Mitchell,Crystal Palace,4,2,195,2.2,0,0.00,2019-2020,EPL
Henrikh Mkhitaryan,Arsenal,3,1,112,1.2,0,0.00,2019-2020,EPL
Nacho Monreal,Arsenal,3,3,270,3.0,0,0.00,2019-2020,EPL
Martín Montoya,Brighton,27,23,"1,896",21.1,0,0.00,2019-2020,EPL
Simon Moore,Sheffield Utd,2,2,180,2.0,0,0.00,2019-2020,EPL
Aaron Mooy,Brighton,31,25,"2,085",23.2,2,0.09,2019-2020,EPL
Wesley Moraes,Aston Villa,21,21,"1,782",19.8,5,0.25,2019-2020,EPL
Wes Morgan,Leicester City,11,4,436,4.8,0,0.00,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Ravel Morrison,Sheffield Utd,1,0,13,0.1,0,0.00,2019-2020,EPL
Mason Mount,Chelsea,37,32,"2,867",31.9,7,0.22,2019-2020,EPL
Lucas Moura,Tottenham,35,25,"2,242",24.9,4,0.16,2019-2020,EPL
Lys Mousset,Sheffield Utd,30,11,"1,240",13.8,6,0.44,2019-2020,EPL
João Moutinho,Wolves,38,34,"3,108",34.5,1,0.03,2019-2020,EPL
Glenn Murray,Brighton,23,7,797,8.9,1,0.11,2019-2020,EPL
Shkodran Mustafi,Arsenal,15,13,"1,207",13.4,0,0.00,2019-2020,EPL
Yoshinori Mutō,Newcastle Utd,8,2,212,2.4,0,0.00,2019-2020,EPL
Georges-Kévin N'Koudou,Tottenham,1,0,3,0.0,0,0.00,2019-2020,EPL
Marvelous Nakamba,Aston Villa,29,19,"1,836",20.4,0,0.00,2019-2020,EPL
Wilfred Ndidi,Leicester City,32,29,"2,674",29.7,2,0.07,2019-2020,EPL
Tanguy Ndombele,Tottenham,21,12,"1,009",11.2,2,0.18,2019-2020,EPL
Reiss Nelson,Arsenal,17,7,631,7.0,1,0.14,2019-2020,EPL
Pedro Neto,Wolves,29,9,939,10.4,3,0.29,2019-2020,EPL
Rúben Neves,Wolves,38,35,"3,056",34.0,2,0.06,2019-2020,EPL
Jeremy Ngakia,West Ham,5,5,440,4.9,0,0.00,2019-2020,EPL
Oumar Niasse,Everton,3,0,22,0.2,0,0.00,2019-2020,EPL
Eddie Nketiah,Arsenal,13,7,633,7.0,2,0.28,2019-2020,EPL
Mark Noble,West Ham,33,32,"2,674",29.7,4,0.13,2019-2020,EPL
Oliver Norwood,Sheffield Utd,38,37,"3,090",34.3,1,0.03,2019-2020,EPL
Ørjan Nyland,Aston Villa,7,5,539,6.0,0,0.00,2019-2020,EPL
Jack O'Connell,Sheffield Utd,33,32,"2,916",32.4,0,0.00,2019-2020,EPL
Michael Obafemi,Southampton,21,8,665,7.4,3,0.41,2019-2020,EPL
Angelo Ogbonna,West Ham,31,31,"2,786",31.0,2,0.06,2019-2020,EPL
Divock Origi,Liverpool,28,7,717,8.0,4,0.50,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Ben Osborn,Sheffield Utd,13,6,594,6.6,0,0.00,2019-2020,EPL
Nicolás Otamendi,Manchester City,24,18,"1,715",19.1,2,0.10,2019-2020,EPL
Alex Oxlade-Chamberlain,Liverpool,30,17,"1,485",16.5,4,0.24,2019-2020,EPL
Mesut Özil,Arsenal,18,18,"1,438",16.0,1,0.06,2019-2020,EPL
Emerson Palmieri,Chelsea,15,13,"1,024",11.4,0,0.00,2019-2020,EPL
Sokratis Papastathopoulos,Arsenal,19,19,"1,696",18.8,2,0.11,2019-2020,EPL
Troy Parrott,Tottenham,2,0,7,0.1,0,0.00,2019-2020,EPL
Rui Patrício,Wolves,38,38,"3,420",38.0,0,0.00,2019-2020,EPL
Pedro,Chelsea,11,8,661,7.3,1,0.14,2019-2020,EPL
Nicolas Pépé,Arsenal,31,22,"2,010",22.3,5,0.22,2019-2020,EPL
Andreas Pereira,Manchester Utd,25,18,"1,484",16.5,1,0.06,2019-2020,EPL
Ricardo Pereira,Leicester City,28,28,"2,520",28.0,3,0.11,2019-2020,EPL
Roberto Pereyra,Watford,28,17,"1,648",18.3,3,0.16,2019-2020,EPL
Ayoze Pérez,Leicester City,33,26,"2,004",22.3,8,0.36,2019-2020,EPL
Jordan Pickford,Everton,38,38,"3,420",38.0,0,0.00,2019-2020,EPL
Brandon Pierrick,Crystal Palace,2,0,15,0.2,0,0.00,2019-2020,EPL
Erik Pieters,Burnley,24,21,"1,878",20.9,0,0.00,2019-2020,EPL
Daniel Podence,Wolves,9,3,289,3.2,1,0.31,2019-2020,EPL
Paul Pogba,Manchester Utd,16,13,"1,204",13.4,1,0.07,2019-2020,EPL
Nick Pope,Burnley,38,38,"3,420",38.0,0,0.00,2019-2020,EPL
Dennis Praet,Leicester City,27,12,"1,134",12.6,1,0.08,2019-2020,EPL
Sebastian Prödl,Watford,1,1,56,0.6,0,0.00,2019-2020,EPL
Davy Pröpper,Brighton,35,32,"2,829",31.4,1,0.03,2019-2020,EPL
Teemu Pukki,Norwich City,36,33,"2,886",32.1,11,0.34,2019-2020,EPL
Christian Pulisic,Chelsea,25,19,"1,722",19.1,9,0.47,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Ignacio Pussetto,Watford,7,0,74,0.8,0,0.00,2019-2020,EPL
Domingos Quina,Watford,4,0,22,0.2,0,0.00,2019-2020,EPL
Aaron Ramsdale,Bournemouth,37,37,"3,330",37.0,0,0.00,2019-2020,EPL
Darren Randolph,West Ham,2,2,180,2.0,0,0.00,2019-2020,EPL
Marcus Rashford,Manchester Utd,31,31,"2,643",29.4,17,0.58,2019-2020,EPL
Nathan Redmond,Southampton,32,32,"2,762",30.7,4,0.13,2019-2020,EPL
Pepe Reina,Aston Villa,12,12,"1,080",12.0,0,0.00,2019-2020,EPL
Declan Rice,West Ham,38,38,"3,420",38.0,1,0.03,2019-2020,EPL
Richarlison,Everton,36,36,"3,070",34.1,13,0.38,2019-2020,EPL
Diego Rico,Bournemouth,27,27,"2,332",25.9,0,0.00,2019-2020,EPL
Jaïro Riedewald,Crystal Palace,17,7,769,8.5,0,0.00,2019-2020,EPL
Matt Ritchie,Newcastle Utd,18,14,"1,315",14.6,2,0.14,2019-2020,EPL
Roberto,West Ham,8,7,687,7.6,0,0.00,2019-2020,EPL
Patrick Roberts,Norwich City,3,0,26,0.3,0,0.00,2019-2020,EPL
Andrew Robertson,Liverpool,36,34,"3,111",34.6,2,0.06,2019-2020,EPL
Callum Robinson,Sheffield Utd,16,9,676,7.5,1,0.13,2019-2020,EPL
Jack Robinson,Sheffield Utd,6,6,504,5.6,0,0.00,2019-2020,EPL
Rodri,Manchester City,35,29,"2,486",27.6,3,0.11,2019-2020,EPL
Jay Rodriguez,Burnley,36,20,"2,016",22.4,8,0.36,2019-2020,EPL
Jack Rodwell,Sheffield Utd,1,0,16,0.2,0,0.00,2019-2020,EPL
Marcos Rojo,Manchester Utd,3,1,122,1.4,0,0.00,2019-2020,EPL
Oriol Romeu,Southampton,30,20,"1,860",20.7,0,0.00,2019-2020,EPL
Danny Rose,Tottenham,12,10,893,9.9,0,0.00,2019-2020,EPL
Danny Rose,Newcastle Utd,11,10,863,9.6,0,0.00,2019-2020,EPL
Antonio Rüdiger,Chelsea,20,19,"1,710",19.0,2,0.11,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Lukas Rupp,Norwich City,12,8,695,7.7,0,0.00,2019-2020,EPL
Mathew Ryan,Brighton,38,38,"3,420",38.0,0,0.00,2019-2020,EPL
Allan Saint-Maximin,Newcastle Utd,26,23,"1,863",20.7,3,0.14,2019-2020,EPL
Romain Saïss,Wolves,33,31,"2,705",30.1,2,0.07,2019-2020,EPL
Bukayo Saka,Arsenal,26,19,"1,753",19.5,1,0.05,2019-2020,EPL
Mamadou Sakho,Crystal Palace,14,11,931,10.3,0,0.00,2019-2020,EPL
Mohamed Salah,Liverpool,34,33,"2,876",32.0,19,0.59,2019-2020,EPL
Mbwana Samatta,Aston Villa,14,11,943,10.5,1,0.10,2019-2020,EPL
Carlos Sánchez,West Ham,6,1,117,1.3,0,0.00,2019-2020,EPL
Davinson Sánchez,Tottenham,29,27,"2,431",27.0,0,0.00,2019-2020,EPL
Leroy Sané,Manchester City,1,0,12,0.1,0,0.00,2019-2020,EPL
Ismaila Sarr,Watford,28,22,"2,028",22.5,5,0.22,2019-2020,EPL
Fabian Schär,Newcastle Utd,22,18,"1,672",18.6,2,0.11,2019-2020,EPL
Ezequiel Schelotto,Brighton,8,4,361,4.0,0,0.00,2019-2020,EPL
Jeffrey Schlupp,Crystal Palace,17,11,"1,036",11.5,3,0.26,2019-2020,EPL
Kasper Schmeichel,Leicester City,38,38,"3,420",38.0,0,0.00,2019-2020,EPL
Morgan Schneiderlin,Everton,15,12,"1,001",11.1,0,0.00,2019-2020,EPL
Ryan Sessegnon,Tottenham,6,4,342,3.8,0,0.00,2019-2020,EPL
Xherdan Shaqiri,Liverpool,7,2,185,2.1,1,0.49,2019-2020,EPL
Billy Sharp,Sheffield Utd,25,10,"1,051",11.7,3,0.26,2019-2020,EPL
Luke Shaw,Manchester Utd,24,20,"1,733",19.3,0,0.00,2019-2020,EPL
Jonjo Shelvey,Newcastle Utd,26,25,"2,119",23.5,6,0.25,2019-2020,EPL
Djibril Sidibé,Everton,25,18,"1,824",20.3,0,0.00,2019-2020,EPL
Gylfi Sigurðsson,Everton,35,28,"2,560",28.4,2,0.07,2019-2020,EPL
Bernardo Silva,Manchester City,34,23,"2,030",22.6,6,0.27,2019-2020,EPL
,,,,,,,,2019-2020,EPL
David Silva,Manchester City,27,22,"1,826",20.3,6,0.30,2019-2020,EPL
Jack Simpson,Bournemouth,4,1,241,2.7,0,0.00,2019-2020,EPL
Moussa Sissoko,Tottenham,29,28,"2,452",27.2,2,0.07,2019-2020,EPL
Oliver Skipp,Tottenham,7,1,77,0.9,0,0.00,2019-2020,EPL
William Smallbone,Southampton,9,4,393,4.4,0,0.00,2019-2020,EPL
Adam Smith,Bournemouth,24,24,"2,055",22.8,0,0.00,2019-2020,EPL
Emile Smith Rowe,Arsenal,2,1,97,1.1,0,0.00,2019-2020,EPL
Robert Snodgrass,West Ham,24,17,"1,509",16.8,5,0.30,2019-2020,EPL
Cédric Soares,Arsenal,5,3,249,2.8,1,0.36,2019-2020,EPL
Cédric Soares,Southampton,16,16,"1,306",14.5,0,0.00,2019-2020,EPL
Dominic Solanke,Bournemouth,32,17,"1,651",18.3,3,0.16,2019-2020,EPL
Tomáš Souček,West Ham,13,12,"1,040",11.6,3,0.26,2019-2020,EPL
Çağlar Söyüncü,Leicester City,34,34,"3,036",33.7,1,0.03,2019-2020,EPL
Dennis Srbeny,Norwich City,8,0,47,0.5,1,1.91,2019-2020,EPL
Jack Stacey,Bournemouth,19,17,"1,549",17.2,0,0.00,2019-2020,EPL
Junior Stanislas,Bournemouth,15,7,712,7.9,3,0.38,2019-2020,EPL
Jed Steer,Aston Villa,1,1,7,0.1,0,0.00,2019-2020,EPL
Dale Stephens,Brighton,33,28,"2,530",28.1,0,0.00,2019-2020,EPL
Jack Stephens,Southampton,28,27,"2,451",27.2,1,0.04,2019-2020,EPL
Raheem Sterling,Manchester City,33,30,"2,651",29.5,20,0.68,2019-2020,EPL
Enda Stevens,Sheffield Utd,38,38,"3,345",37.2,2,0.05,2019-2020,EPL
Marco Stiepermann,Norwich City,24,14,"1,180",13.1,0,0.00,2019-2020,EPL
John Stones,Manchester City,16,12,"1,122",12.5,0,0.00,2019-2020,EPL
Isaac Success,Watford,5,0,70,0.8,0,0.00,2019-2020,EPL
Ki Sung-yueng,Newcastle Utd,3,1,137,1.5,0,0.00,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Andrew Surman,Bournemouth,5,2,235,2.6,0,0.00,2019-2020,EPL
Sam Surridge,Bournemouth,4,0,27,0.3,0,0.00,2019-2020,EPL
Japhet Tanganga,Tottenham,6,6,525,5.8,0,0.00,2019-2020,EPL
Matt Targett,Aston Villa,28,27,"2,291",25.5,1,0.04,2019-2020,EPL
James Tarkowski,Burnley,38,38,"3,420",38.0,2,0.05,2019-2020,EPL
Charlie Taylor,Burnley,24,22,"1,945",21.6,0,0.00,2019-2020,EPL
Neil Taylor,Aston Villa,14,11,"1,091",12.1,0,0.00,2019-2020,EPL
Nathan Tella,Southampton,1,0,3,0.0,0,0.00,2019-2020,EPL
Alexander Tettey,Norwich City,30,28,"2,338",26.0,1,0.04,2019-2020,EPL
Jordan Thomas,Norwich City,1,0,1,0.0,0,0.00,2019-2020,EPL
Luke Thomas,Leicester City,3,3,267,3.0,0,0.00,2019-2020,EPL
Max Thompson,Burnley,1,0,3,0.0,0,0.00,2019-2020,EPL
Youri Tielemans,Leicester City,37,32,"2,828",31.4,3,0.10,2019-2020,EPL
Kieran Tierney,Arsenal,15,12,989,11.0,1,0.09,2019-2020,EPL
James Tomkins,Crystal Palace,18,18,"1,582",17.6,1,0.06,2019-2020,EPL
Fikayo Tomori,Chelsea,15,15,"1,291",14.3,1,0.07,2019-2020,EPL
Lucas Torreira,Arsenal,29,17,"1,512",16.8,1,0.06,2019-2020,EPL
Cenk Tosun,Crystal Palace,5,2,177,2.0,1,0.51,2019-2020,EPL
Cenk Tosun,Everton,5,2,291,3.2,1,0.31,2019-2020,EPL
Andros Townsend,Crystal Palace,24,14,"1,294",14.4,1,0.07,2019-2020,EPL
Adama Traoré,Wolves,37,27,"2,605",28.9,4,0.14,2019-2020,EPL
Mark Travers,Bournemouth,1,1,90,1.0,0,0.00,2019-2020,EPL
Trézéguet,Aston Villa,34,20,"1,950",21.7,6,0.28,2019-2020,EPL
Leandro Trossard,Brighton,31,22,"2,011",22.3,5,0.22,2019-2020,EPL
Tom Trybull,Norwich City,16,14,"1,130",12.6,0,0.00,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Axel Tuanzebe,Manchester Utd,5,2,189,2.1,0,0.00,2019-2020,EPL
Yan Valery,Southampton,11,10,779,8.7,0,0.00,2019-2020,EPL
Jesús Vallejo,Wolves,2,1,163,1.8,0,0.00,2019-2020,EPL
Virgil van Dijk,Liverpool,38,38,"3,420",38.0,5,0.13,2019-2020,EPL
Jamie Vardy,Leicester City,35,34,"3,033",33.7,23,0.68,2019-2020,EPL
Indiana Vassilev,Aston Villa,4,0,51,0.6,0,0.00,2019-2020,EPL
Jan Vertonghen,Tottenham,23,19,"1,645",18.3,1,0.05,2019-2020,EPL
Jannik Vestergaard,Southampton,19,17,"1,497",16.6,1,0.06,2019-2020,EPL
Rúben Vinagre,Wolves,16,6,652,7.2,0,0.00,2019-2020,EPL
Jake Vokins,Southampton,1,1,90,1.0,0,0.00,2019-2020,EPL
Mario Vrančić,Norwich City,20,6,636,7.1,1,0.14,2019-2020,EPL
Matěj Vydra,Burnley,19,7,819,9.1,2,0.22,2019-2020,EPL
Theo Walcott,Everton,25,17,"1,287",14.3,2,0.14,2019-2020,EPL
Kyle Walker,Manchester City,29,28,"2,392",26.6,1,0.04,2019-2020,EPL
Kyle Walker-Peters,Southampton,10,7,703,7.8,0,0.00,2019-2020,EPL
Kyle Walker-Peters,Tottenham,3,3,241,2.7,0,0.00,2019-2020,EPL
Aaron Wan-Bissaka,Manchester Utd,35,34,"3,070",34.1,0,0.00,2019-2020,EPL
Victor Wanyama,Tottenham,2,0,25,0.3,0,0.00,2019-2020,EPL
Joel Ward,Crystal Palace,29,27,"2,382",26.5,0,0.00,2019-2020,EPL
James Ward-Prowse,Southampton,38,38,"3,420",38.0,5,0.13,2019-2020,EPL
Kelland Watts,Newcastle Utd,1,0,17,0.2,0,0.00,2019-2020,EPL
Adam Webster,Brighton,31,31,"2,668",29.6,3,0.10,2019-2020,EPL
Danny Welbeck,Watford,18,8,822,9.1,2,0.22,2019-2020,EPL
Ashley Westwood,Burnley,35,35,"3,150",35.0,2,0.06,2019-2020,EPL
Connor Wickham,Crystal Palace,6,0,96,1.1,1,0.94,2019-2020,EPL
,,,,,,,,2019-2020,EPL
Georginio Wijnaldum,Liverpool,37,35,"2,935",32.6,4,0.12,2019-2020,EPL
Jetro Willems,Newcastle Utd,19,18,"1,493",16.6,2,0.12,2019-2020,EPL
Brandon Williams,Manchester Utd,17,11,"1,006",11.2,1,0.09,2019-2020,EPL
Neco Williams,Liverpool,6,3,230,2.6,0,0.00,2019-2020,EPL
Willian,Chelsea,36,29,"2,600",28.9,9,0.31,2019-2020,EPL
Joe Willock,Arsenal,29,8,857,9.5,1,0.11,2019-2020,EPL
Jack Wilshere,West Ham,8,2,215,2.4,0,0.00,2019-2020,EPL
Callum Wilson,Bournemouth,35,32,"2,908",32.3,8,0.25,2019-2020,EPL
Harry Wilson,Bournemouth,31,20,"1,646",18.3,7,0.38,2019-2020,EPL
Harry Winks,Tottenham,31,26,"2,221",24.7,0,0.00,2019-2020,EPL
Chris Wood,Burnley,32,29,"2,437",27.1,14,0.52,2019-2020,EPL
Granit Xhaka,Arsenal,31,30,"2,586",28.7,1,0.03,2019-2020,EPL
Andriy Yarmolenko,West Ham,23,10,991,11.0,5,0.45,2019-2020,EPL
DeAndre Yedlin,Newcastle Utd,16,10,938,10.4,1,0.10,2019-2020,EPL
Maya Yoshida,Southampton,8,6,560,6.2,0,0.00,2019-2020,EPL
Ashley Young,Manchester Utd,12,10,955,10.6,0,0.00,2019-2020,EPL
Pablo Zabaleta,West Ham,10,6,592,6.6,0,0.00,2019-2020,EPL
Wilfried Zaha,Crystal Palace,38,37,"3,280",36.4,4,0.11,2019-2020,EPL
Christoph Zimmermann,Norwich City,17,16,"1,430",15.9,0,0.00,2019-2020,EPL
Oleksandr Zinchenko,Manchester City,19,13,"1,276",14.2,0,0.00,2019-2020,EPL
Richairo Živković,Sheffield Utd,5,0,112,1.2,0,0.00,2019-2020,EPL
Kurt Zouma,Chelsea,28,25,"2,344",26.0,0,0.00,2019-2020,EPL
Patrick van Aanholt,Crystal Palace,22,20,"1,777",19.7,0,0.00,2020-2021,EPL
Tammy Abraham,Chelsea,22,12,"1,040",11.6,6,0.52,2020-2021,EPL
Che Adams,Southampton,36,30,"2,667",29.6,9,0.30,2020-2021,EPL
Tosin Adarabioyo,Fulham,33,33,"2,953",32.8,0,0.00,2020-2021,EPL
Adrián,Liverpool,3,3,270,3.0,0,0.00,2020-2021,EPL
Sergio Agüero,Manchester City,12,7,559,6.2,4,0.64,2020-2021,EPL
Ola Aina,Fulham,31,31,"2,664",29.6,2,0.07,2020-2021,EPL
Rayan Aït Nouri,Wolves,21,16,"1,404",15.6,1,0.06,2020-2021,EPL
Semi Ajayi,West Brom,33,31,"2,780",30.9,2,0.06,2020-2021,EPL
Nathan Aké,Manchester City,10,9,797,8.9,1,0.11,2020-2021,EPL
Marc Albrighton,Leicester City,31,17,"1,746",19.4,1,0.05,2020-2021,EPL
Thiago Alcántara,Liverpool,24,20,"1,854",20.6,1,0.05,2020-2021,EPL
Toby Alderweireld,Tottenham,25,25,"2,240",24.9,1,0.04,2020-2021,EPL
Rúnar Alex Rúnarsson,Arsenal,1,0,16,0.2,0,0.00,2020-2021,EPL
Trent Alexander-Arnold,Liverpool,36,34,"3,031",33.7,2,0.06,2020-2021,EPL
Ezgjan Alioski,Leeds United,36,29,"2,461",27.3,2,0.07,2020-2021,EPL
Alisson,Liverpool,33,33,"2,970",33.0,1,0.03,2020-2021,EPL
Allan,Everton,24,23,"2,051",22.8,0,0.00,2020-2021,EPL
Dele Alli,Tottenham,15,7,620,6.9,0,0.00,2020-2021,EPL
Miguel Almirón,Newcastle Utd,34,28,"2,429",27.0,4,0.15,2020-2021,EPL
Marcos Alonso,Chelsea,13,11,960,10.7,2,0.19,2020-2021,EPL
Steven Alzate,Brighton,15,10,896,10.0,1,0.10,2020-2021,EPL
Daniel Amartey,Leicester City,12,8,722,8.0,1,0.12,2020-2021,EPL
Ethan Ampadu,Sheffield Utd,25,23,"2,089",23.2,0,0.00,2020-2021,EPL
Joachim Andersen,Fulham,31,30,"2,730",30.3,1,0.03,2020-2021,EPL
,,,,,,,,2020-2021,EPL
Elliot Anderson,Newcastle Utd,1,0,4,0.0,0,0.00,2020-2021,EPL
Felipe Anderson,West Ham,2,0,3,0.0,0,0.00,2020-2021,EPL
Michail Antonio,West Ham,26,24,"1,974",21.9,10,0.46,2020-2021,EPL
Alphonse Areola,Fulham,36,36,"3,240",36.0,0,0.00,2020-2021,EPL
Stuart Armstrong,Southampton,33,32,"2,764",30.7,4,0.13,2020-2021,EPL
Kepa Arrizabalaga,Chelsea,7,6,585,6.5,0,0.00,2020-2021,EPL
Pierre-Emerick Aubameyang,Arsenal,29,26,"2,332",25.9,10,0.39,2020-2021,EPL
Serge Aurier,Tottenham,19,19,"1,605",17.8,2,0.11,2020-2021,EPL
Charlie Austin,West Brom,5,0,138,1.5,0,0.00,2020-2021,EPL
Jordan Ayew,Crystal Palace,33,23,"2,096",23.3,1,0.04,2020-2021,EPL
Luke Ayling,Leeds United,38,38,"3,399",37.8,0,0.00,2020-2021,EPL
César Azpilicueta,Chelsea,26,24,"2,188",24.3,1,0.04,2020-2021,EPL
Eric Bailly,Manchester Utd,12,10,916,10.2,0,0.00,2020-2021,EPL
Fabián Balbuena,West Ham,14,13,"1,198",13.3,1,0.08,2020-2021,EPL
George Baldock,Sheffield Utd,32,32,"2,787",31.0,0,0.00,2020-2021,EPL
Gareth Bale,Tottenham,20,10,920,10.2,11,1.08,2020-2021,EPL
