Player,Squad,MP,Starts,Min,90s,Goals,Goals,Seasons,League
Mattia Sprocati,Parma,16,5,644,7.2,1,0.14,2018-2019,Serie A
Darijo Srna,Cagliari,26,24,"2,087",23.2,0,0.00,2018-2019,Serie A
Mariusz Stępiński,Chievo,35,27,"2,476",27.5,6,0.22,2018-2019,Serie A
Thomas Strakosha,Lazio,35,35,"3,150",35.0,0,0.00,2018-2019,Serie A
Kevin Strootman,Roma,1,1,90,1.0,0,0.00,2018-2019,Serie A
Jens Stryger Larsen,Udinese,36,36,"3,234",35.9,1,0.03,2018-2019,Serie A
Leo Štulac,Parma,26,17,"1,452",16.1,0,0.00,2018-2019,Serie A
Stefano Sturaro,Genoa,5,4,213,2.4,1,0.42,2018-2019,Serie A
Suso,Milan,35,35,"3,018",33.5,7,0.21,2018-2019,Serie A
Mattias Svanberg,Bologna,23,13,"1,176",13.1,0,0.00,2018-2019,Serie A
Wojciech Szczęsny,Juventus,28,28,"2,520",28.0,0,0.00,2018-2019,Serie A
Strahinja Tanasijević,Chievo,1,0,17,0.2,0,0.00,2018-2019,Serie A
Júnior Tavares,Sampdoria,3,2,184,2.0,0,0.00,2018-2019,Serie A
Łukasz Teodorczyk,Udinese,16,2,400,4.4,1,0.23,2018-2019,Serie A
Hidde ter Avest,Udinese,13,12,973,10.8,0,0.00,2018-2019,Serie A
Pietro Terracciano,Fiorentina,2,2,180,2.0,0,0.00,2018-2019,Serie A
Pietro Terracciano,Empoli,8,8,720,8.0,0,0.00,2018-2019,Serie A
Cyril Théréau,Fiorentina,2,0,30,0.3,0,0.00,2018-2019,Serie A
Cyril Théréau,Cagliari,5,1,131,1.5,0,0.00,2018-2019,Serie A
Rafael Tolói,Atalanta,21,20,"1,746",19.4,1,0.05,2018-2019,Serie A
Nenad Tomović,Chievo,10,9,739,8.2,1,0.12,2018-2019,Serie A
,,,,,,,,2018-2019,Serie A
Lorenzo Tonelli,Sampdoria,19,17,"1,655",18.4,1,0.05,2018-2019,Serie A
William Troost-Ekong,Udinese,35,35,"3,064",34.0,0,0.00,2018-2019,Serie A
Marcello Trotta,Frosinone,12,4,398,4.4,0,0.00,2018-2019,Serie A
Marcello Trotta,Sassuolo,1,0,6,0.1,0,0.00,2018-2019,Serie A
Marco Tumminello,Atalanta,2,0,9,0.1,0,0.00,2018-2019,Serie A
Salih Uçan,Empoli,14,1,259,2.9,1,0.35,2018-2019,Serie A
Cengiz Ünder,Roma,26,17,"1,375",15.3,3,0.20,2018-2019,Serie A
Joel Untersee,Empoli,3,1,126,1.4,0,0.00,2018-2019,Serie A
Mirko Valdifiori,SPAL,15,8,668,7.4,0,0.00,2018-2019,Serie A
Borja Valero,Inter,27,12,"1,231",13.7,0,0.00,2018-2019,Serie A
Mattia Valoti,SPAL,24,14,"1,222",13.6,2,0.15,2018-2019,Serie A
Luca Valzania,Frosinone,13,11,897,10.0,2,0.20,2018-2019,Serie A
Luca Valzania,Atalanta,2,1,73,0.8,0,0.00,2018-2019,Serie A
Matías Vecino,Inter,30,23,"2,015",22.4,3,0.13,2018-2019,Serie A
Miguel Veloso,Genoa,21,14,"1,257",14.0,0,0.00,2018-2019,Serie A
Francesco Verde,Cagliari,1,0,12,0.1,0,0.00,2018-2019,Serie A
Simone Verdi,Napoli,22,9,704,7.8,3,0.38,2018-2019,Serie A
Jordan Veretout,Fiorentina,33,33,"2,941",32.7,5,0.15,2018-2019,Serie A
Freddie Veseli,Empoli,31,28,"2,539",28.2,0,0.00,2018-2019,Serie A
Francesco Vicari,SPAL,28,26,"2,335",25.9,2,0.08,2018-2019,Serie A
Ronaldo Vieira,Sampdoria,14,6,599,6.7,0,0.00,2018-2019,Serie A
Emanuel Vignato,Chievo,10,8,655,7.3,1,0.14,2018-2019,Serie A
Federico Viviani,Frosinone,5,5,337,3.7,0,0.00,2018-2019,Serie A
Emiliano Viviano,SPAL,17,17,"1,524",16.9,0,0.00,2018-2019,Serie A
Felipe Vizeu,Udinese,5,0,32,0.4,0,0.00,2018-2019,Serie A
,,,,,,,,2018-2019,Serie A
Dušan Vlahović,Fiorentina,10,1,160,1.8,0,0.00,2018-2019,Serie A
Rai Vloet,Frosinone,5,1,122,1.4,0,0.00,2018-2019,Serie A
Stefan de Vrij,Inter,28,28,"2,520",28.0,2,0.07,2018-2019,Serie A
Šime Vrsaljko,Inter,10,8,727,8.1,0,0.00,2018-2019,Serie A
Molla Wagué,Udinese,2,1,95,1.1,0,0.00,2018-2019,Serie A
Wallace,Lazio,16,14,"1,233",13.7,0,0.00,2018-2019,Serie A
Ben Wilmot,Udinese,5,2,199,2.2,0,0.00,2018-2019,Serie A
Amin Younes,Napoli,12,6,498,5.5,3,0.54,2018-2019,Serie A
Miha Zajc,Empoli,20,12,"1,166",13.0,3,0.23,2018-2019,Serie A
Francesco Zampano,Frosinone,27,24,"2,102",23.4,0,0.00,2018-2019,Serie A
Nicolò Zaniolo,Roma,27,20,"1,766",19.6,4,0.20,2018-2019,Serie A
Cristián Zapata,Milan,13,12,"1,026",11.4,0,0.00,2018-2019,Serie A
Duván Zapata,Atalanta,37,32,"2,896",32.2,23,0.71,2018-2019,Serie A
Simone Zaza,Torino,29,11,"1,437",16.0,4,0.25,2018-2019,Serie A
Marvin Zeegelaar,Udinese,12,10,956,10.6,0,0.00,2018-2019,Serie A
Piotr Zieliński,Napoli,36,33,"2,875",31.9,6,0.19,2018-2019,Serie A
Ervin Zukanović,Genoa,25,22,"1,960",21.8,0,0.00,2018-2019,Serie A
Filip Đorđević,Chievo,13,6,634,7.0,1,0.14,2018-2019,Serie A
Filip Đuričić,Sassuolo,23,16,"1,252",13.9,2,0.14,2018-2019,Serie A
Francesco Acerbi,Lazio,36,36,"3,162",35.1,2,0.06,2019-2020,Serie A
Bobby Adekanye,Lazio,11,0,188,2.1,1,0.48,2019-2020,Serie A
Claud Adjapong,Hellas Verona,5,2,231,2.6,0,0.00,2019-2020,Serie A
Lucien Agoume,Inter,3,0,68,0.8,0,0.00,2019-2020,Serie A
Kevin Agudelo,Fiorentina,3,1,64,0.7,0,0.00,2019-2020,Serie A
Kevin Agudelo,Genoa,10,7,666,7.4,1,0.14,2019-2020,Serie A
Emmanuel Agyemang-Badu,Hellas Verona,10,2,230,2.6,0,0.00,2019-2020,Serie A
Ola Aina,Torino,32,20,"2,079",23.1,0,0.00,2019-2020,Serie A
Luis Alberto,Lazio,36,36,"3,113",34.6,6,0.17,2019-2020,Serie A
Enrico Alfonso,Brescia,4,4,279,3.1,0,0.00,2019-2020,Serie A
Allan,Napoli,23,16,"1,280",14.2,2,0.14,2019-2020,Serie A
Bruno Alves,Parma,33,31,"2,671",29.7,0,0.00,2019-2020,Serie A
Sofyan Amrabat,Hellas Verona,34,33,"2,919",32.4,1,0.03,2019-2020,Serie A
Djavan Anderson,Lazio,6,2,167,1.9,0,0.00,2019-2020,Serie A
Lorenzo Andrenacci,Brescia,6,5,531,5.9,0,0.00,2019-2020,Serie A
Peter Ankersen,Genoa,19,11,"1,063",11.8,0,0.00,2019-2020,Serie A
Cristian Ansaldi,Torino,27,21,"1,768",19.6,4,0.20,2019-2020,Serie A
Mirko Antonucci,Roma,2,0,82,0.9,0,0.00,2019-2020,Serie A
Guilherme Arana,Atalanta,4,0,80,0.9,0,0.00,2019-2020,Serie A
Nicolò Armini,Lazio,1,0,3,0.0,0,0.00,2019-2020,Serie A
Kwadwo Asamoah,Inter,8,7,639,7.1,0,0.00,2019-2020,Serie A
Kristoffer Askildsen,Sampdoria,4,0,76,0.8,1,1.18,2019-2020,Serie A
Emil Audero,Sampdoria,36,36,"3,240",36.0,0,0.00,2019-2020,Serie A
Tommaso Augello,Sampdoria,17,12,"1,135",12.6,0,0.00,2019-2020,Serie A
Florian Ayé,Brescia,22,15,"1,380",15.3,0,0.00,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Khouma Babacar,Lecce,25,17,"1,422",15.8,3,0.19,2019-2020,Serie A
Milan Badelj,Fiorentina,22,20,"1,585",17.6,1,0.06,2019-2020,Serie A
Marco Ballarini,Udinese,1,0,1,0.0,0,0.00,2019-2020,Serie A
Mario Balotelli,Brescia,19,16,"1,404",15.6,5,0.32,2019-2020,Serie A
Mattia Bani,Bologna,27,26,"2,207",24.5,4,0.16,2019-2020,Serie A
Antonín Barák,Udinese,8,1,194,2.2,0,0.00,2019-2020,Serie A
Antonín Barák,Lecce,16,15,"1,369",15.2,2,0.13,2019-2020,Serie A
Nicolò Barella,Inter,27,23,"2,013",22.4,1,0.04,2019-2020,Serie A
Antonino Barillà,Parma,26,20,"1,688",18.8,1,0.05,2019-2020,Serie A
Antonio Barreca,Genoa,18,11,"1,095",12.2,0,0.00,2019-2020,Serie A
Édgar Barreto,Sampdoria,2,1,90,1.0,0,0.00,2019-2020,Serie A
Musa Barrow,Bologna,18,14,"1,354",15.0,9,0.60,2019-2020,Serie A
Musa Barrow,Atalanta,7,1,190,2.1,0,0.00,2019-2020,Serie A
Daniele Baselli,Torino,16,16,"1,278",14.2,0,0.00,2019-2020,Serie A
Alessandro Bastoni,Inter,25,21,"1,921",21.3,2,0.09,2019-2020,Serie A
Bastos,Lazio,16,6,765,8.5,1,0.12,2019-2020,Serie A
Rodrigo Becão,Udinese,29,24,"2,213",24.6,1,0.04,2019-2020,Serie A
Asmir Begović,Milan,2,1,129,1.4,0,0.00,2019-2020,Serie A
Valon Behrami,Genoa,17,13,"1,107",12.3,0,0.00,2019-2020,Serie A
Raoul Bellanova,Atalanta,1,0,18,0.2,0,0.00,2019-2020,Serie A
Andrea Belotti,Torino,36,34,"3,008",33.4,16,0.48,2019-2020,Serie A
Marco Benassi,Fiorentina,18,10,980,10.9,1,0.09,2019-2020,Serie A
Ismaël Bennacer,Milan,31,28,"2,485",27.6,1,0.04,2019-2020,Serie A
Rodrigo Bentancur,Juventus,30,25,"2,196",24.4,0,0.00,2019-2020,Serie A
Romario Benzar,Lecce,3,1,97,1.1,0,0.00,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Domenico Berardi,Sassuolo,31,29,"2,493",27.7,14,0.51,2019-2020,Serie A
Álex Berenguer,Torino,29,21,"1,823",20.3,6,0.30,2019-2020,Serie A
Bartosz Bereszyński,Sampdoria,28,27,"2,402",26.7,0,0.00,2019-2020,Serie A
Etrit Berisha,SPAL,26,26,"2,340",26.0,0,0.00,2019-2020,Serie A
Valon Berisha,Lazio,3,0,33,0.4,0,0.00,2019-2020,Serie A
Federico Bernardeschi,Juventus,29,19,"1,571",17.5,1,0.06,2019-2020,Serie A
Andrea Bertolacci,Sampdoria,12,8,534,5.9,0,0.00,2019-2020,Serie A
Lucas Biglia,Milan,14,8,685,7.6,0,0.00,2019-2020,Serie A
Cristiano Biraghi,Inter,26,18,"1,576",17.5,2,0.11,2019-2020,Serie A
Davide Biraschi,Genoa,24,22,"1,971",21.9,0,0.00,2019-2020,Serie A
Valter Birsa,Cagliari,13,4,430,4.8,0,0.00,2019-2020,Serie A
Dimitri Bisoli,Brescia,25,24,"2,152",23.9,1,0.04,2019-2020,Serie A
Birkir Bjarnason,Brescia,13,9,798,8.9,0,0.00,2019-2020,Serie A
Kevin-Prince Boateng,Fiorentina,14,6,599,6.7,1,0.15,2019-2020,Serie A
Salvatore Bocchetti,Hellas Verona,5,3,303,3.4,0,0.00,2019-2020,Serie A
Jeremie Boga,Sassuolo,34,28,"2,513",27.9,11,0.39,2019-2020,Serie A
Giacomo Bonaventura,Milan,29,13,"1,338",14.9,3,0.20,2019-2020,Serie A
Federico Bonazzoli,Sampdoria,19,7,744,8.3,6,0.73,2019-2020,Serie A
Kevin Bonifazi,Torino,3,3,247,2.7,1,0.36,2019-2020,Serie A
Kevin Bonifazi,SPAL,14,13,"1,191",13.2,1,0.08,2019-2020,Serie A
Federico Bonini,Bologna,1,0,7,0.1,0,0.00,2019-2020,Serie A
Leonardo Bonucci,Juventus,35,35,"3,082",34.2,3,0.09,2019-2020,Serie A
Fabio Borini,Hellas Verona,14,9,808,9.0,3,0.33,2019-2020,Serie A
Fabio Borini,Milan,2,1,70,0.8,0,0.00,2019-2020,Serie A
Mehdi Bourabia,Sassuolo,17,10,925,10.3,1,0.10,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Federico Brancolini,Fiorentina,1,0,6,0.1,0,0.00,2019-2020,Serie A
Gleison Bremer,Torino,27,27,"2,270",25.2,3,0.12,2019-2020,Serie A
Marco Brescianini,Milan,1,0,25,0.3,0,0.00,2019-2020,Serie A
Marcelo Brozović,Inter,32,30,"2,701",30.0,3,0.10,2019-2020,Serie A
Gastón Brugman,Parma,23,17,"1,458",16.2,0,0.00,2019-2020,Serie A
Gianluigi Buffon,Juventus,9,9,810,9.0,0,0.00,2019-2020,Serie A
Fabrizio Cacciatore,Cagliari,16,14,"1,153",12.8,0,0.00,2019-2020,Serie A
Martín Cáceres,Fiorentina,27,27,"2,356",26.2,1,0.04,2019-2020,Serie A
Felipe Caicedo,Lazio,30,18,"1,406",15.6,9,0.58,2019-2020,Serie A
Davide Calabria,Milan,25,16,"1,622",18.0,1,0.06,2019-2020,Serie A
Riccardo Calafiori,Roma,1,1,59,0.7,0,0.00,2019-2020,Serie A
Mattia Caldara,Atalanta,14,11,959,10.7,0,0.00,2019-2020,Serie A
Marco Calderoni,Lecce,26,24,"2,064",22.9,3,0.13,2019-2020,Serie A
Hakan Çalhanoğlu,Milan,35,34,"2,704",30.0,9,0.30,2019-2020,Serie A
José Callejón,Napoli,33,25,"2,172",24.1,4,0.17,2019-2020,Serie A
Emre Can,Juventus,8,2,284,3.2,0,0.00,2019-2020,Serie A
Antonio Candreva,Inter,32,24,"1,993",22.1,5,0.23,2019-2020,Serie A
Gianmarco Cangiano,Bologna,3,0,21,0.2,0,0.00,2019-2020,Serie A
Gianluca Caprari,Sampdoria,18,5,667,7.4,3,0.40,2019-2020,Serie A
Gianluca Caprari,Parma,12,7,589,6.5,2,0.31,2019-2020,Serie A
Francesco Caputo,Sassuolo,36,33,"2,931",32.6,21,0.64,2019-2020,Serie A
Andrea Carboni,Cagliari,7,5,368,4.1,0,0.00,2019-2020,Serie A
Francesco Cassata,Genoa,24,18,"1,458",16.2,2,0.12,2019-2020,Serie A
Timothy Castagne,Atalanta,27,19,"1,769",19.7,1,0.05,2019-2020,Serie A
Samu Castillejo,Milan,22,16,"1,209",13.4,2,0.15,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Lucas Castro,SPAL,7,6,425,4.7,0,0.00,2019-2020,Serie A
Lucas Castro,Cagliari,15,6,606,6.7,2,0.30,2019-2020,Serie A
Gaetano Castrovilli,Fiorentina,33,31,"2,673",29.7,3,0.10,2019-2020,Serie A
Danilo Cataldi,Lazio,21,3,592,6.6,1,0.15,2019-2020,Serie A
Federico Ceccherini,Fiorentina,15,8,835,9.3,0,0.00,2019-2020,Serie A
Christian Celesia,Torino,1,0,1,0.0,0,0.00,2019-2020,Serie A
Luca Ceppitelli,Cagliari,16,15,"1,246",13.8,2,0.14,2019-2020,Serie A
Alberto Cerri,SPAL,8,5,420,4.7,1,0.21,2019-2020,Serie A
Alberto Cerri,Cagliari,11,1,244,2.7,1,0.37,2019-2020,Serie A
Julian Chabot,Sampdoria,8,7,569,6.3,1,0.16,2019-2020,Serie A
Jhon Chancellor,Brescia,26,26,"2,244",24.9,3,0.12,2019-2020,Serie A
Giorgio Chiellini,Juventus,4,3,202,2.2,1,0.45,2019-2020,Serie A
Federico Chiesa,Fiorentina,34,31,"2,637",29.3,10,0.34,2019-2020,Serie A
Vlad Chiricheș,Sassuolo,9,8,707,7.9,0,0.00,2019-2020,Serie A
Luca Cigarini,Cagliari,22,19,"1,598",17.8,0,0.00,2019-2020,Serie A
Thiago Cionek,SPAL,28,23,"2,169",24.1,0,0.00,2019-2020,Serie A
Andrea Cistana,Brescia,21,21,"1,838",20.4,1,0.05,2019-2020,Serie A
Denilho Cleonise,Genoa,4,0,47,0.5,0,0.00,2019-2020,Serie A
Ebrima Colley,Atalanta,5,0,82,0.9,0,0.00,2019-2020,Serie A
Omar Colley,Sampdoria,31,30,"2,772",30.8,0,0.00,2019-2020,Serie A
Simone Colombi,Parma,4,4,360,4.0,0,0.00,2019-2020,Serie A
Lorenzo Colombo,Milan,1,0,9,0.1,0,0.00,2019-2020,Serie A
Andrea Consigli,Sassuolo,31,31,"2,790",31.0,0,0.00,2019-2020,Serie A
Andrea Conti,Milan,23,21,"1,725",19.2,0,0.00,2019-2020,Serie A
Gabriele Corbo,Bologna,2,1,122,1.4,0,0.00,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Andreas Cornelius,Parma,26,17,"1,494",16.6,12,0.72,2019-2020,Serie A
Joaquín Correa,Lazio,30,22,"2,002",22.2,9,0.40,2019-2020,Serie A
Douglas Costa,Juventus,23,7,802,8.9,1,0.11,2019-2020,Serie A
Angelo da Costa Júnior,Bologna,1,1,90,1.0,0,0.00,2019-2020,Serie A
Alessio Cragno,Cagliari,16,16,"1,440",16.0,0,0.00,2019-2020,Serie A
Domenico Criscito,Genoa,26,24,"2,053",22.8,8,0.35,2019-2020,Serie A
Bryan Cristante,Roma,26,18,"1,616",18.0,1,0.06,2019-2020,Serie A
Sebastián Cristóforo,Fiorentina,1,1,90,1.0,0,0.00,2019-2020,Serie A
Juan Cuadrado,Juventus,33,28,"2,654",29.5,2,0.07,2019-2020,Serie A
Jaume Cuéllar,SPAL,2,1,70,0.8,0,0.00,2019-2020,Serie A
Felipe Curcio,Brescia,1,0,5,0.1,0,0.00,2019-2020,Serie A
Patrick Cutrone,Fiorentina,19,9,838,9.3,4,0.43,2019-2020,Serie A
Lennart-Marten Czyborra,Atalanta,1,0,17,0.2,0,0.00,2019-2020,Serie A
Marco D'Alessandro,SPAL,15,10,781,8.7,2,0.23,2019-2020,Serie A
Danilo D'Ambrosio,Inter,22,15,"1,402",15.6,4,0.26,2019-2020,Serie A
Felice D'Amico,Sampdoria,2,0,3,0.0,0,0.00,2019-2020,Serie A
Jacopo Da Riva,Atalanta,1,0,1,0.0,0,0.00,2019-2020,Serie A
Bryan Dabo,SPAL,16,13,"1,122",12.5,1,0.08,2019-2020,Serie A
Felipe dal Belo,SPAL,15,11,997,11.1,0,0.00,2019-2020,Serie A
Christian Dalle Mura,Fiorentina,1,0,1,0.0,0,0.00,2019-2020,Serie A
Danilo,Juventus,22,16,"1,440",16.0,2,0.12,2019-2020,Serie A
Andrea Danzi,Hellas Verona,1,0,1,0.0,0,0.00,2019-2020,Serie A
Matteo Darmian,Parma,33,30,"2,685",29.8,1,0.03,2019-2020,Serie A
Paweł Dawidowicz,Hellas Verona,15,7,693,7.7,1,0.13,2019-2020,Serie A
Sebastien De Maio,Udinese,21,17,"1,500",16.7,0,0.00,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Rodrigo De Paul,Udinese,34,33,"2,822",31.4,7,0.22,2019-2020,Serie A
Mattia De Sciglio,Juventus,9,6,471,5.2,0,0.00,2019-2020,Serie A
Lorenzo De Silvestri,Torino,29,28,"2,243",24.9,0,0.00,2019-2020,Serie A
Grégoire Defrel,Sassuolo,17,9,980,10.9,3,0.28,2019-2020,Serie A
Alessandro Deiola,Cagliari,1,0,1,0.0,0,0.00,2019-2020,Serie A
Alessandro Deiola,Lecce,10,8,717,8.0,1,0.13,2019-2020,Serie A
Cristian Dell'Orco,Lecce,14,11,"1,007",11.2,0,0.00,2019-2020,Serie A
Merih Demiral,Juventus,6,5,418,4.6,1,0.22,2019-2020,Serie A
Diego Demme,Napoli,15,10,902,10.0,1,0.10,2019-2020,Serie A
Stefano Denswil,Bologna,26,25,"2,240",24.9,0,0.00,2019-2020,Serie A
Fabio Depaoli,Sampdoria,29,21,"1,854",20.6,0,0.00,2019-2020,Serie A
Kastriot Dermaku,Parma,16,10,"1,026",11.4,0,0.00,2019-2020,Serie A
Daniele Dessena,Brescia,24,22,"1,869",20.8,2,0.10,2019-2020,Serie A
Mattia Destro,Bologna,5,2,185,2.1,0,0.00,2019-2020,Serie A
Mattia Destro,Genoa,8,1,150,1.7,0,0.00,2019-2020,Serie A
Samuel Di Carmine,Hellas Verona,22,17,"1,293",14.4,8,0.56,2019-2020,Serie A
Federico Di Francesco,SPAL,20,13,"1,082",12.0,2,0.17,2019-2020,Serie A
Giovanni Di Lorenzo,Napoli,33,33,"2,970",33.0,3,0.09,2019-2020,Serie A
Amad Diallo,Atalanta,3,0,27,0.3,1,3.33,2019-2020,Serie A
Amadou Diawara,Roma,22,19,"1,518",16.9,1,0.06,2019-2020,Serie A
Mitchell Dijks,Bologna,13,12,"1,006",11.2,0,0.00,2019-2020,Serie A
Federico Dimarco,Hellas Verona,13,5,521,5.8,0,0.00,2019-2020,Serie A
Federico Dimarco,Inter,3,0,27,0.3,0,0.00,2019-2020,Serie A
Koffi Djidji,Torino,17,9,851,9.5,0,0.00,2019-2020,Serie A
Berat Djimsiti,Atalanta,34,32,"2,783",30.9,2,0.06,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Nicolás Domínguez,Bologna,16,7,699,7.8,0,0.00,2019-2020,Serie A
Giulio Donati,Lecce,20,20,"1,760",19.6,1,0.05,2019-2020,Serie A
Alfredo Donnarumma,Brescia,31,20,"1,684",18.7,7,0.37,2019-2020,Serie A
Gianluigi Donnarumma,Milan,36,36,"3,201",35.6,0,0.00,2019-2020,Serie A
Bartłomiej Drągowski,Fiorentina,31,31,"2,790",31.0,0,0.00,2019-2020,Serie A
Léo Duarte,Milan,6,4,405,4.5,0,0.00,2019-2020,Serie A
Edgaras Dubickas,Lecce,1,0,3,0.0,0,0.00,2019-2020,Serie A
Alfred Duncan,Fiorentina,13,10,887,9.9,1,0.10,2019-2020,Serie A
Alfred Duncan,Sassuolo,13,10,843,9.4,1,0.11,2019-2020,Serie A
Paulo Dybala,Juventus,33,25,"2,155",23.9,11,0.46,2019-2020,Serie A
Edin Džeko,Roma,35,31,"2,854",31.7,16,0.50,2019-2020,Serie A
Blerim Džemaili,Bologna,14,8,698,7.8,1,0.13,2019-2020,Serie A
Simone Edera,Torino,13,4,398,4.4,1,0.23,2019-2020,Serie A
Albin Ekdal,Sampdoria,32,27,"2,385",26.5,0,0.00,2019-2020,Serie A
Elif Elmas,Napoli,26,12,"1,134",12.6,1,0.08,2019-2020,Serie A
Alan Empereur,Hellas Verona,13,8,855,9.5,0,0.00,2019-2020,Serie A
Christian Eriksen,Inter,17,8,703,7.8,1,0.13,2019-2020,Serie A
Sebastiano Esposito,Inter,7,2,199,2.2,1,0.45,2019-2020,Serie A
Valentin Eysseric,Hellas Verona,6,3,353,3.9,0,0.00,2019-2020,Serie A
Valentin Eysseric,Fiorentina,3,0,42,0.5,0,0.00,2019-2020,Serie A
Luca Falbo,Lazio,1,0,2,0.0,0,0.00,2019-2020,Serie A
Filippo Falco,Lecce,30,24,"2,014",22.4,4,0.18,2019-2020,Serie A
Wladimiro Falcone,Sampdoria,2,2,180,2.0,0,0.00,2019-2020,Serie A
Iago Falque,Torino,4,1,102,1.1,0,0.00,2019-2020,Serie A
Iago Falque,Genoa,10,6,519,5.8,2,0.35,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Andri Fannar Baldursson,Bologna,7,0,143,1.6,0,0.00,2019-2020,Serie A
Paolo Faragò,Cagliari,21,14,"1,343",14.9,1,0.07,2019-2020,Serie A
Davide Faraoni,Hellas Verona,36,36,"3,228",35.9,5,0.14,2019-2020,Serie A
Mohamed Fares,SPAL,8,5,421,4.7,0,0.00,2019-2020,Serie A
Diego Farias,Lecce,18,7,824,9.2,2,0.22,2019-2020,Serie A
Andrea Favilli,Genoa,20,7,658,7.3,0,0.00,2019-2020,Serie A
Federico Fazio,Roma,16,14,"1,213",13.5,1,0.07,2019-2020,Serie A
Luiz Felipe,Lazio,26,24,"2,024",22.5,1,0.04,2019-2020,Serie A
Lucas Felippe,Hellas Verona,2,0,28,0.3,0,0.00,2019-2020,Serie A
Alex Ferrari,Sampdoria,12,11,"1,005",11.2,0,0.00,2019-2020,Serie A
Sergio Floccari,SPAL,24,9,942,10.5,1,0.10,2019-2020,Serie A
Alessandro Florenzi,Roma,14,12,997,11.1,0,0.00,2019-2020,Serie A
Seko Fofana,Udinese,32,24,"2,249",25.0,3,0.12,2019-2020,Serie A
Gianluca Frabotta,Juventus,1,1,90,1.0,0,0.00,2019-2020,Serie A
Remo Freuler,Atalanta,31,28,"2,337",26.0,2,0.08,2019-2020,Serie A
Daniel Fuzato,Roma,1,1,90,1.0,0,0.00,2019-2020,Serie A
Matteo Gabbia,Milan,9,6,680,7.6,0,0.00,2019-2020,Serie A
Manolo Gabbiadini,Sampdoria,33,24,"2,035",22.6,11,0.49,2019-2020,Serie A
Gabriel,Lecce,34,34,"2,997",33.3,0,0.00,2019-2020,Serie A
Luca Gagliano,Cagliari,2,1,52,0.6,1,1.73,2019-2020,Serie A
Roberto Gagliardini,Inter,24,21,"1,797",20.0,4,0.20,2019-2020,Serie A
Riccardo Gagliolo,Parma,32,31,"2,604",28.9,3,0.10,2019-2020,Serie A
Daniele Gastaldello,Brescia,8,4,389,4.3,0,0.00,2019-2020,Serie A
Gervinho,Parma,31,27,"2,270",25.2,7,0.28,2019-2020,Serie A
Rachid Ghezzal,Fiorentina,19,9,828,9.2,1,0.11,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Andrea Ghezzi,Brescia,5,0,37,0.4,0,0.00,2019-2020,Serie A
Paolo Ghiglione,Genoa,25,20,"1,717",19.1,0,0.00,2019-2020,Serie A
Andrea Ghion,Sassuolo,3,0,48,0.5,0,0.00,2019-2020,Serie A
Faouzi Ghoulam,Napoli,9,3,376,4.2,0,0.00,2019-2020,Serie A
Diego Godín,Inter,23,18,"1,628",18.1,1,0.06,2019-2020,Serie A
Edoardo Goldaniga,Genoa,13,8,784,8.7,1,0.11,2019-2020,Serie A
Pierluigi Gollini,Atalanta,33,33,"2,884",32.0,0,0.00,2019-2020,Serie A
Papu Gómez,Atalanta,36,34,"2,842",31.6,7,0.22,2019-2020,Serie A
Robin Gosens,Atalanta,34,31,"2,617",29.1,9,0.31,2019-2020,Serie A
Alberto Grassi,Parma,16,6,641,7.1,1,0.14,2019-2020,Serie A
Sinan Gümüş,Genoa,3,1,96,1.1,0,0.00,2019-2020,Serie A
Koray Günter,Hellas Verona,32,31,"2,733",30.4,0,0.00,2019-2020,Serie A
Samir Handanović,Inter,35,35,"3,150",35.0,0,0.00,2019-2020,Serie A
Lukáš Haraslín,Sassuolo,11,4,384,4.3,1,0.23,2019-2020,Serie A
Hans Hateboer,Atalanta,32,25,"2,356",26.2,0,0.00,2019-2020,Serie A
Liam Henderson,Hellas Verona,4,2,196,2.2,0,0.00,2019-2020,Serie A
Dalbert Henrique,Fiorentina,31,29,"2,484",27.6,0,0.00,2019-2020,Serie A
Theo Hernández,Milan,33,32,"2,817",31.3,6,0.19,2019-2020,Serie A
Hernani,Parma,32,27,"2,419",26.9,0,0.00,2019-2020,Serie A
Gonzalo Higuaín,Juventus,32,20,"1,866",20.7,8,0.39,2019-2020,Serie A
Krisztofer Horváth,SPAL,3,0,44,0.5,0,0.00,2019-2020,Serie A
Elseid Hysaj,Napoli,20,17,"1,481",16.5,1,0.06,2019-2020,Serie A
Simone Iacoponi,Parma,36,34,"3,053",33.9,2,0.06,2019-2020,Serie A
Roger Ibanez,Roma,9,7,614,6.8,0,0.00,2019-2020,Serie A
Zlatan Ibrahimović,Milan,18,16,"1,362",15.1,10,0.66,2019-2020,Serie A
,,,,,,,,2019-2020,Serie A
Igor,SPAL,17,15,"1,337",14.9,0,0.00,2019-2020,Serie A
Igor,Fiorentina,9,6,611,6.8,0,0.00,2019-2020,Serie A
